,Unnamed: 0_x,Dates_x,Open_x,Close_x,High_x,Low_x,Value_x,Volume_x,times,Unnamed: 0_y,Dates_y,Open_y,Close_y,High_y,Low_y,Value_y,Volume_y
10821,27192,2018/3/20 20:19,1311.39,1311.28,1311.41,1311.18,0,0,1521548340,10821,2018/3/20 20:19,268.73,268.82,268.88,268.73,12903380,48000
10822,27193,2018/3/20 20:20,1311.28,1310.87,1311.28,1310.76,0,0,1521548400,10822,2018/3/20 20:20,268.75,268.79,268.79,268.72,13973940,52000
10823,27194,2018/3/20 20:21,1310.87,1310.58,1310.96,1310.56,0,0,1521548460,10823,2018/3/20 20:21,268.73,268.66,268.73,268.66,55351660,206000
10824,27195,2018/3/20 20:22,1310.58,1310.38,1310.66,1310.34,0,0,1521548520,10824,2018/3/20 20:22,268.66,268.66,268.66,268.65,5373180,20000
10825,27196,2018/3/20 20:23,1310.38,1310.31,1310.58,1310.19,0,0,1521548580,10825,2018/3/20 20:23,268.65,268.61,268.65,268.6,24712020,92000
10826,27197,2018/3/20 20:24,1310.32,1310.34,1310.39,1310.14,0,0,1521548640,10826,2018/3/20 20:24,268.61,268.61,268.62,268.6,10744160,40000
10827,27198,2018/3/20 20:25,1310.33,1310.01,1310.33,1309.93,0,0,1521548700,10827,2018/3/20 20:25,268.61,268.6,268.61,268.57,23636100,88000
10828,27199,2018/3/20 20:26,1310.01,1309.81,1310.2,1309.79,0,0,1521548760,10828,2018/3/20 20:26,268.6,268.55,268.6,268.55,12354020,46000
10829,27200,2018/3/20 20:27,1309.81,1310.01,1310.15,1309.71,0,0,1521548820,10829,2018/3/20 20:27,268.55,268.55,268.55,268.53,24169060,90000
10830,27201,2018/3/20 20:28,1310.01,1310.44,1310.53,1310.01,0,0,1521548880,10830,2018/3/20 20:28,268.54,268.65,268.65,268.54,9131440,34000
10831,27202,2018/3/20 20:29,1310.44,1310.62,1310.73,1310.44,0,0,1521548940,10831,2018/3/20 20:29,268.6,268.66,268.66,268.6,8595560,32000
10832,27203,2018/3/20 20:30,1310.61,1310.14,1310.61,1310.04,0,0,1521549000,10832,2018/3/20 20:30,268.66,268.6,268.66,268.6,22563140,84000
10833,27204,2018/3/20 20:31,1310.14,1310.05,1310.42,1310.04,0,0,1521549060,10833,2018/3/20 20:31,268.59,268.58,268.61,268.58,20950260,78000
10834,27205,2018/3/20 20:32,1310.05,1310.33,1310.33,1309.65,0,0,1521549120,10834,2018/3/20 20:32,268.6,268.56,268.6,268.54,35988660,134000
10835,27206,2018/3/20 20:33,1310.33,1310.84,1310.84,1310.24,0,0,1521549180,10835,2018/3/20 20:33,268.6,268.63,268.63,268.57,9132700,34000
10836,27207,2018/3/20 20:34,1310.84,1310.34,1310.85,1310.34,0,0,1521549240,10836,2018/3/20 20:34,268.66,268.6,268.66,268.6,9669920,36000
10837,27208,2018/3/20 20:35,1310.33,1310.72,1310.74,1310.25,0,0,1521549300,10837,2018/3/20 20:35,268.62,268.62,268.62,268.62,2686200,10000
10838,27209,2018/3/20 20:36,1310.72,1310.46,1310.77,1310.36,0,0,1521549360,10838,2018/3/20 20:36,268.62,268.63,268.63,268.6,13967840,52000
10839,27210,2018/3/20 20:37,1310.46,1310.75,1310.83,1310.46,0,0,1521549420,10839,2018/3/20 20:37,268.61,268.66,268.66,268.61,1074540,4000
10840,27211,2018/3/20 20:38,1310.75,1311.04,1311.08,1310.65,0,0,1521549480,10840,2018/3/20 20:38,268.66,268.68,268.68,268.63,12896100,48000
10841,27212,2018/3/20 20:39,1311.04,1311.02,1311.34,1310.93,0,0,1521549540,10841,2018/3/20 20:39,268.68,268.7,268.76,268.68,19346320,72000
10842,27213,2018/3/20 20:40,1311.02,1311.11,1311.13,1310.91,0,0,1521549600,10842,2018/3/20 20:40,268.7,268.75,268.76,268.7,4837280,18000
10843,27214,2018/3/20 20:41,1311.11,1311.04,1311.31,1311.03,0,0,1521549660,10843,2018/3/20 20:41,268.76,268.75,268.76,268.75,8062520,30000
10844,27215,2018/3/20 20:42,1311.04,1310.82,1311.04,1310.81,0,0,1521549720,10844,2018/3/20 20:42,268.69,268.69,268.69,268.68,11822300,44000
10845,27216,2018/3/20 20:43,1310.82,1310.71,1310.92,1310.71,0,0,1521549780,10845,2018/3/20 20:43,268.69,268.71,268.71,268.66,6448160,24000
10846,27217,2018/3/20 20:44,1310.71,1310.72,1310.74,1310.54,0,0,1521549840,10846,2018/3/20 20:44,268.68,268.62,268.68,268.62,11820680,44000
10847,27218,2018/3/20 20:45,1310.72,1310.62,1310.72,1310.61,0,0,1521549900,10847,2018/3/20 20:45,268.68,268.68,268.68,268.68,537360,2000
10848,27219,2018/3/20 20:46,1310.62,1310.64,1310.64,1310.52,0,0,1521549960,10848,2018/3/20 20:46,268.68,268.69,268.7,268.61,31167000,116000
10849,27220,2018/3/20 20:47,1310.64,1310.72,1310.83,1310.53,0,0,1521550020,10849,2018/3/20 20:47,268.69,268.65,268.69,268.65,20955420,78000
10850,27221,2018/3/20 20:48,1310.72,1310.93,1310.93,1310.62,0,0,1521550080,10850,2018/3/20 20:48,268.65,268.68,268.68,268.65,19881000,74000
10851,27222,2018/3/20 20:49,1310.91,1311.03,1311.06,1310.72,0,0,1521550140,10851,2018/3/20 20:49,268.65,268.65,268.65,268.65,9134100,34000
10852,27223,2018/3/20 20:50,1311.03,1311.42,1311.71,1310.93,0,0,1521550200,10852,2018/3/20 20:50,268.68,268.73,268.73,268.68,8060680,30000
10853,27224,2018/3/20 20:51,1311.43,1311.09,1311.43,1311.03,0,0,1521550260,10853,2018/3/20 20:51,268.73,268.73,268.73,268.68,9135800,34000
10854,27225,2018/3/20 20:52,1311.1,1311.04,1311.13,1310.94,0,0,1521550320,10854,2018/3/20 20:52,268.7,268.7,268.7,268.7,537400,2000
10855,27226,2018/3/20 20:53,1311.04,1311.22,1311.36,1311.02,0,0,1521550380,10855,2018/3/20 20:53,268.7,268.68,268.7,268.68,1612160,6000
10856,27227,2018/3/20 20:54,1311.22,1311.33,1311.34,1311.18,0,0,1521550440,10856,2018/3/20 20:54,268.7,268.7,268.7,268.7,3224400,12000
10857,27228,2018/3/20 20:55,1311.33,1311.44,1311.53,1311.29,0,0,1521550500,10857,2018/3/20 20:55,268.7,268.73,268.73,268.7,4299440,16000
10858,27229,2018/3/20 20:56,1311.44,1311.44,1311.54,1311.41,0,0,1521550560,10858,2018/3/20 20:56,268.75,268.75,268.75,268.75,2150000,8000
10859,27230,2018/3/20 20:57,1311.44,1311.63,1311.74,1311.35,0,0,1521550620,10859,2018/3/20 20:57,268.78,268.8,268.8,268.78,5375640,20000
10860,27231,2018/3/20 20:58,1311.63,1311.54,1311.73,1311.44,0,0,1521550680,10860,2018/3/20 20:58,268.8,268.8,268.8,268.8,6988800,26000
10861,27232,2018/3/20 20:59,1311.54,1312.3,1312.3,1311.54,0,0,1521550740,10861,2018/3/20 20:59,268.76,268.82,268.82,268.76,5375840,20000
10862,27233,2018/3/20 21:00,1312.29,1312.09,1312.31,1311.99,0,0,1521550800,10862,2018/3/20 21:00,268.81,268.87,268.87,268.75,17202880,64000
10863,27234,2018/3/20 21:01,1312.09,1311.8,1312.1,1311.8,0,0,1521550860,10863,2018/3/20 21:01,268.87,268.8,268.87,268.8,6988940,26000
10864,27235,2018/3/20 21:02,1311.8,1311.92,1312.01,1311.76,0,0,1521550920,10864,2018/3/20 21:02,268.77,268.8,268.8,268.77,10214340,38000
10865,27236,2018/3/20 21:03,1311.92,1311.61,1311.92,1311.45,0,0,1521550980,10865,2018/3/20 21:03,268.77,268.79,268.8,268.77,5375860,20000
10866,27237,2018/3/20 21:04,1311.61,1311.55,1311.8,1311.55,0,0,1521551040,10866,2018/3/20 21:04,268.77,268.79,268.8,268.77,11826340,44000
10867,27238,2018/3/20 21:05,1311.55,1311.01,1311.55,1310.91,0,0,1521551100,10867,2018/3/20 21:05,268.79,268.72,268.79,268.7,11824340,44000
10868,27239,2018/3/20 21:06,1311.01,1311.21,1311.29,1310.91,0,0,1521551160,10868,2018/3/20 21:06,268.75,268.7,268.75,268.7,1074900,4000
10869,27240,2018/3/20 21:07,1311.21,1310.82,1311.22,1310.71,0,0,1521551220,10869,2018/3/20 21:07,268.72,268.71,268.76,268.71,4299660,16000
10870,27241,2018/3/20 21:08,1310.82,1310.6,1310.84,1310.52,0,0,1521551280,10870,2018/3/20 21:08,268.68,268.68,268.72,268.68,48362480,180000
10871,27242,2018/3/20 21:09,1310.6,1310.42,1310.61,1310.23,0,0,1521551340,10871,2018/3/20 21:09,268.68,268.63,268.72,268.62,43522420,162000
10872,27243,2018/3/20 21:10,1310.42,1310.41,1310.6,1310.3,0,0,1521551400,10872,2018/3/20 21:10,268.6,268.61,268.61,268.6,8595280,32000
10873,27244,2018/3/20 21:11,1310.41,1310.14,1310.52,1310.13,0,0,1521551460,10873,2018/3/20 21:11,268.68,268.65,268.68,268.6,6446880,24000
10874,27245,2018/3/20 21:12,1310.14,1310.44,1310.55,1310.13,0,0,1521551520,10874,2018/3/20 21:12,268.6,268.6,268.63,268.6,10207160,38000
10875,27246,2018/3/20 21:13,1310.44,1310.73,1310.74,1310.43,0,0,1521551580,10875,2018/3/20 21:13,268.62,268.69,268.69,268.62,6448220,24000
10876,27247,2018/3/20 21:14,1310.73,1310.85,1310.94,1310.66,0,0,1521551640,10876,2018/3/20 21:14,268.65,268.74,268.74,268.65,2149660,8000
10877,27248,2018/3/20 21:15,1310.85,1310.91,1310.93,1310.81,0,0,1521551700,10877,2018/3/20 21:15,268.74,268.74,268.74,268.74,6987240,26000
10878,27249,2018/3/20 21:16,1310.91,1310.71,1310.91,1310.6,0,0,1521551760,10878,2018/3/20 21:16,268.67,268.71,268.71,268.67,1612100,6000
10879,27250,2018/3/20 21:17,1310.71,1310.75,1310.91,1310.7,0,0,1521551820,10879,2018/3/20 21:17,268.69,268.67,268.69,268.67,1612060,6000
10880,27251,2018/3/20 21:18,1310.74,1310.49,1310.8,1310.48,0,0,1521551880,10880,2018/3/20 21:18,268.67,268.65,268.67,268.65,20417520,76000
10881,27252,2018/3/20 21:19,1310.49,1310.99,1311.08,1310.49,0,0,1521551940,10881,2018/3/20 21:19,268.67,268.66,268.67,268.66,9134480,34000
10882,27253,2018/3/20 21:20,1310.99,1310.98,1311.15,1310.89,0,0,1521552000,10882,2018/3/20 21:20,268.69,268.7,268.7,268.69,2686960,10000
10883,27254,2018/3/20 21:21,1310.98,1311.19,1311.25,1310.92,0,0,1521552060,10883,2018/3/20 21:21,268.7,268.7,268.7,268.7,10210600,38000
10884,27256,2018/3/20 21:23,1311.05,1311.05,1311.07,1310.88,0,0,1521552180,10884,2018/3/20 21:23,268.75,268.69,268.75,268.69,11822680,44000
10885,27257,2018/3/20 21:24,1311.05,1311.07,1311.17,1310.97,0,0,1521552240,10885,2018/3/20 21:24,268.68,268.69,268.69,268.68,4298960,16000
10886,27258,2018/3/20 21:25,1311.07,1311.48,1311.49,1311.06,0,0,1521552300,10886,2018/3/20 21:25,268.75,268.75,268.75,268.75,2150000,8000
10887,27259,2018/3/20 21:26,1311.48,1311.59,1311.6,1311.39,0,0,1521552360,10887,2018/3/20 21:26,268.72,268.8,268.8,268.72,9675260,36000
10888,27260,2018/3/20 21:27,1311.59,1311.58,1311.66,1311.42,0,0,1521552420,10888,2018/3/20 21:27,268.72,268.72,268.72,268.72,2687200,10000
10889,27261,2018/3/20 21:28,1311.58,1311.69,1311.69,1311.49,0,0,1521552480,10889,2018/3/20 21:28,268.79,268.79,268.79,268.79,537580,2000
10890,27262,2018/3/20 21:29,1311.69,1311.9,1311.98,1311.69,0,0,1521552540,10890,2018/3/20 21:29,268.8,268.8,268.8,268.8,11827199,44000
10891,27263,2018/3/20 21:30,1311.9,1311.69,1311.99,1311.6,0,0,1521552600,10891,2018/3/20 21:30,268.83,268.83,268.83,268.8,2688120,10000
10892,27264,2018/3/20 21:31,1311.69,1311.37,1311.69,1311.19,0,0,1521552660,10892,2018/3/20 21:31,268.79,268.79,268.79,268.78,9138660,34000
10893,27265,2018/3/20 21:32,1311.37,1311.36,1311.56,1311.27,0,0,1521552720,10893,2018/3/20 21:32,268.71,268.71,268.71,268.71,1612260,6000
10894,27266,2018/3/20 21:33,1311.35,1311.24,1311.43,1311.21,0,0,1521552780,10894,2018/3/20 21:33,268.79,268.78,268.79,268.74,8600360,32000
10895,27267,2018/3/20 21:34,1311.24,1311.22,1311.28,1310.94,0,0,1521552840,10895,2018/3/20 21:34,268.7,268.7,268.7,268.7,1074800,4000
10896,27269,2018/3/20 21:36,1311.24,1311.15,1311.34,1311.06,0,0,1521552960,10896,2018/3/20 21:36,268.72,268.72,268.72,268.72,537440,2000
10897,27270,2018/3/20 21:37,1311.15,1311.05,1311.16,1310.85,0,0,1521553020,10897,2018/3/20 21:37,268.75,268.74,268.75,268.7,12897940,48000
10898,27271,2018/3/20 21:38,1311.05,1310.85,1311.18,1310.8,0,0,1521553080,10898,2018/3/20 21:38,268.72,268.72,268.72,268.72,537440,2000
10899,27272,2018/3/20 21:39,1310.85,1310.96,1310.97,1310.8,0,0,1521553140,10899,2018/3/20 21:39,268.73,268.72,268.73,268.72,2149780,8000
10900,27273,2018/3/20 21:40,1310.96,1311.05,1311.05,1310.79,0,0,1521553200,10900,2018/3/20 21:40,268.69,268.7,268.72,268.69,6449180,24000
10901,27274,2018/3/20 21:41,1311.05,1311.16,1311.26,1311.04,0,0,1521553260,10901,2018/3/20 21:41,268.73,268.73,268.73,268.73,3224760,12000
10902,27275,2018/3/20 21:42,1311.16,1310.67,1311.16,1310.66,0,0,1521553320,10902,2018/3/20 21:42,268.7,268.7,268.7,268.7,9673201,36000
10903,27279,2018/3/20 21:46,1310.76,1309.89,1310.76,1309.72,0,0,1521553560,10903,2018/3/20 21:46,268.7,268.65,268.7,268.6,73071720,272000
10904,27280,2018/3/20 21:47,1309.89,1309.23,1310.01,1309.21,0,0,1521553620,10904,2018/3/20 21:47,268.65,268.53,268.65,268.52,82184176,306000
10905,27281,2018/3/20 21:48,1309.24,1309.2,1309.43,1308.93,0,0,1521553680,10905,2018/3/20 21:48,268.52,268.53,268.53,268.5,90755200,338000
10906,27282,2018/3/20 21:49,1309.2,1309.01,1309.3,1308.9,0,0,1521553740,10906,2018/3/20 21:49,268.53,268.48,268.55,268.48,56924120,212000
10907,27283,2018/3/20 21:50,1309.01,1308.72,1309.01,1308.7,0,0,1521553800,10907,2018/3/20 21:50,268.5,268.45,268.5,268.45,28456980,106000
10908,27284,2018/3/20 21:51,1308.72,1308.81,1308.81,1308.2,0,0,1521553860,10908,2018/3/20 21:51,268.41,268.42,268.44,268.39,76765984,286000
10909,27285,2018/3/20 21:52,1308.81,1309.05,1309.23,1308.72,0,0,1521553920,10909,2018/3/20 21:52,268.43,268.5,268.5,268.43,52087200,194000
10910,27286,2018/3/20 21:53,1309.05,1309.13,1309.44,1309.04,0,0,1521553980,10910,2018/3/20 21:53,268.54,268.49,268.54,268.49,22017960,82000
10911,27287,2018/3/20 21:54,1309.13,1309.84,1309.92,1309.13,0,0,1521554040,10911,2018/3/20 21:54,268.5,268.54,268.54,268.5,58541000,218000
10912,27288,2018/3/20 21:55,1309.84,1309.84,1309.95,1309.71,0,0,1521554100,10912,2018/3/20 21:55,268.58,268.58,268.59,268.58,24172500,90000
10913,27289,2018/3/20 21:56,1309.84,1309.72,1309.99,1309.54,0,0,1521554160,10913,2018/3/20 21:56,268.63,268.58,268.63,268.58,56402996,210000
10914,27290,2018/3/20 21:57,1309.73,1309.71,1309.73,1309.61,0,0,1521554220,10914,2018/3/20 21:57,268.58,268.55,268.58,268.55,6445260,24000
10915,27291,2018/3/20 21:58,1309.71,1309.61,1309.81,1309.39,0,0,1521554280,10915,2018/3/20 21:58,268.55,268.55,268.55,268.5,11277920,42000
10916,27292,2018/3/20 21:59,1309.61,1309.69,1309.7,1309.5,0,0,1521554340,10916,2018/3/20 21:59,268.51,268.53,268.54,268.51,4833520,18000
10917,27293,2018/3/20 22:00,1309.69,1309.1,1309.71,1309.01,0,0,1521554400,10917,2018/3/20 22:00,268.54,268.51,268.54,268.5,30073800,112000
10918,27294,2018/3/20 22:01,1309.1,1309.11,1309.3,1308.93,0,0,1521554460,10918,2018/3/20 22:01,268.51,268.49,268.51,268.48,30608080,114000
10919,27295,2018/3/20 22:02,1309.11,1309.1,1309.23,1309.08,0,0,1521554520,10919,2018/3/20 22:02,268.48,268.48,268.48,268.48,12887040,48000
10920,27296,2018/3/20 22:03,1309.09,1309.29,1309.43,1309.09,0,0,1521554580,10920,2018/3/20 22:03,268.48,268.48,268.48,268.46,12886600,48000
10921,27297,2018/3/20 22:04,1309.29,1309.31,1309.42,1309.29,0,0,1521554640,10921,2018/3/20 22:04,268.48,268.48,268.48,268.46,9665040,36000
10922,27298,2018/3/20 22:05,1309.31,1309.32,1309.41,1309.2,0,0,1521554700,10922,2018/3/20 22:05,268.49,268.5,268.5,268.49,15035500,56000
10923,27299,2018/3/20 22:06,1309.32,1309.63,1309.81,1309.31,0,0,1521554760,10923,2018/3/20 22:06,268.51,268.55,268.55,268.51,2148300,8000
10924,27300,2018/3/20 22:07,1309.63,1309.82,1309.92,1309.62,0,0,1521554820,10924,2018/3/20 22:07,268.55,268.58,268.59,268.55,5371300,20000
10925,27301,2018/3/20 22:08,1309.82,1309.7,1309.93,1309.63,0,0,1521554880,10925,2018/3/20 22:08,268.59,268.59,268.59,268.59,537180,2000
10926,27302,2018/3/20 22:09,1309.71,1309.83,1309.95,1309.63,0,0,1521554940,10926,2018/3/20 22:09,268.59,268.59,268.59,268.53,11816700,44000
10927,27303,2018/3/20 22:10,1309.83,1309.93,1309.93,1309.72,0,0,1521555000,10927,2018/3/20 22:10,268.59,268.55,268.59,268.55,2148560,8000
10928,27304,2018/3/20 22:11,1309.93,1309.69,1309.94,1309.59,0,0,1521555060,10928,2018/3/20 22:11,268.55,268.5,268.57,268.5,10742300,40000
10929,27305,2018/3/20 22:12,1309.69,1309.69,1309.79,1309.5,0,0,1521555120,10929,2018/3/20 22:12,268.57,268.51,268.57,268.51,1611300,6000
10930,27306,2018/3/20 22:13,1309.69,1309.79,1309.82,1309.68,0,0,1521555180,10930,2018/3/20 22:13,268.56,268.55,268.56,268.51,4296680,16000
10931,27307,2018/3/20 22:14,1309.79,1309.8,1309.86,1309.69,0,0,1521555240,10931,2018/3/20 22:14,268.55,268.57,268.57,268.52,4833640,18000
10932,27308,2018/3/20 22:15,1309.8,1310.1,1310.24,1309.79,0,0,1521555300,10932,2018/3/20 22:15,268.59,268.6,268.6,268.59,8057740,30000
10933,27309,2018/3/20 22:16,1310.1,1310.11,1310.15,1310.01,0,0,1521555360,10933,2018/3/20 22:16,268.6,268.6,268.6,268.6,1074400,4000
10934,27310,2018/3/20 22:17,1310.11,1310.01,1310.14,1310.01,0,0,1521555420,10934,2018/3/20 22:17,268.64,268.64,268.64,268.64,537280,2000
10935,27311,2018/3/20 22:18,1310.01,1309.82,1310.01,1309.7,0,0,1521555480,10935,2018/3/20 22:18,268.64,268.6,268.64,268.6,1074480,4000
10936,27312,2018/3/20 22:19,1309.82,1309.71,1309.82,1309.59,0,0,1521555540,10936,2018/3/20 22:19,268.63,268.63,268.63,268.63,537260,2000
10937,27313,2018/3/20 22:20,1309.71,1309.6,1309.81,1309.53,0,0,1521555600,10937,2018/3/20 22:20,268.63,268.63,268.63,268.63,1074520,4000
10938,27314,2018/3/20 22:21,1309.6,1308.8,1309.63,1308.72,0,0,1521555660,10938,2018/3/20 22:21,268.56,268.53,268.56,268.53,17723800,66000
10939,27315,2018/3/20 22:22,1308.8,1307.73,1308.81,1307.47,0,0,1521555720,10939,2018/3/20 22:22,268.53,268.41,268.53,268.38,199719648,744000
10940,27316,2018/3/20 22:23,1307.73,1307.43,1307.85,1307.23,0,0,1521555780,10940,2018/3/20 22:23,268.39,268.38,268.39,268.35,78361760,292000
10941,27317,2018/3/20 22:24,1307.43,1307.75,1307.78,1307.25,0,0,1521555840,10941,2018/3/20 22:24,268.38,268.32,268.39,268.32,84262016,314000
10942,27318,2018/3/20 22:25,1307.76,1307.96,1308.08,1307.76,0,0,1521555900,10942,2018/3/20 22:25,268.39,268.4,268.44,268.38,18788340,70000
10943,27319,2018/3/20 22:26,1307.96,1308.17,1308.36,1307.95,0,0,1521555960,10943,2018/3/20 22:26,268.39,268.38,268.42,268.35,38644180,144000
10944,27320,2018/3/20 22:27,1308.17,1308.05,1308.18,1307.69,0,0,1521556020,10944,2018/3/20 22:27,268.38,268.35,268.39,268.33,38107220,142000
10945,27321,2018/3/20 22:28,1308.06,1307.93,1308.08,1307.48,0,0,1521556080,10945,2018/3/20 22:28,268.35,268.38,268.4,268.33,23078540,86000
10946,27322,2018/3/20 22:29,1307.93,1307.94,1308.03,1307.82,0,0,1521556140,10946,2018/3/20 22:29,268.37,268.36,268.37,268.33,18784280,70000
10947,27323,2018/3/20 22:30,1307.94,1308.06,1308.06,1307.65,0,0,1521556200,10947,2018/3/20 22:30,268.35,268.34,268.35,268.32,32199060,120000
10948,27324,2018/3/20 22:31,1308.06,1308.93,1308.96,1308.05,0,0,1521556260,10948,2018/3/20 22:31,268.34,268.45,268.48,268.34,32212580,120000
10949,27325,2018/3/20 22:32,1308.93,1308.83,1309.04,1308.7,0,0,1521556320,10949,2018/3/20 22:32,268.49,268.43,268.49,268.43,11276340,42000
10950,27326,2018/3/20 22:33,1308.83,1308.44,1308.85,1308.44,0,0,1521556380,10950,2018/3/20 22:33,268.41,268.41,268.41,268.41,5368200,20000
10951,27327,2018/3/20 22:34,1308.45,1308.34,1308.71,1308.34,0,0,1521556440,10951,2018/3/20 22:34,268.47,268.47,268.47,268.47,3221640,12000
10952,27328,2018/3/20 22:35,1308.34,1308.74,1308.77,1308.34,0,0,1521556500,10952,2018/3/20 22:35,268.45,268.46,268.46,268.45,7516840,28000
10953,27329,2018/3/20 22:36,1308.74,1308.54,1308.75,1308.42,0,0,1521556560,10953,2018/3/20 22:36,268.46,268.45,268.46,268.45,12348800,46000
10954,27330,2018/3/20 22:37,1308.54,1308.85,1308.94,1308.54,0,0,1521556620,10954,2018/3/20 22:37,268.45,268.44,268.45,268.43,5905780,22000
10955,27331,2018/3/20 22:38,1308.85,1308.36,1308.85,1308.26,0,0,1521556680,10955,2018/3/20 22:38,268.44,268.4,268.44,268.4,9126040,34000
10956,27332,2018/3/20 22:39,1308.36,1308.66,1308.74,1308.34,0,0,1521556740,10956,2018/3/20 22:39,268.4,268.42,268.42,268.4,4831360,18000
10957,27333,2018/3/20 22:40,1308.66,1308.94,1308.95,1308.66,0,0,1521556800,10957,2018/3/20 22:40,268.42,268.42,268.42,268.42,536840,2000
10958,27334,2018/3/20 22:41,1308.94,1308.81,1309.04,1308.81,0,0,1521556860,10958,2018/3/20 22:41,268.45,268.49,268.49,268.45,1073880,4000
10959,27335,2018/3/20 22:42,1308.81,1308.61,1308.82,1308.6,0,0,1521556920,10959,2018/3/20 22:42,268.45,268.45,268.45,268.43,6442680,24000
10960,27336,2018/3/20 22:43,1308.61,1308.79,1308.9,1308.46,0,0,1521556980,10960,2018/3/20 22:43,268.44,268.43,268.45,268.43,20401040,76000
10961,27337,2018/3/20 22:44,1308.78,1308.6,1308.81,1308.56,0,0,1521557040,10961,2018/3/20 22:44,268.43,268.45,268.45,268.43,4831900,18000
10962,27338,2018/3/20 22:45,1308.6,1309.03,1309.08,1308.4,0,0,1521557100,10962,2018/3/20 22:45,268.43,268.45,268.45,268.43,2684340,10000
10963,27339,2018/3/20 22:46,1309.02,1308.91,1309.03,1308.82,0,0,1521557160,10963,2018/3/20 22:46,268.43,268.48,268.48,268.43,3221460,12000
10964,27340,2018/3/20 22:47,1308.91,1308.76,1308.94,1308.73,0,0,1521557220,10964,2018/3/20 22:47,268.47,268.48,268.48,268.45,22552000,84000
10965,27341,2018/3/20 22:48,1308.76,1308.73,1308.82,1308.62,0,0,1521557280,10965,2018/3/20 22:48,268.45,268.43,268.45,268.43,5905640,22000
10966,27342,2018/3/20 22:49,1308.73,1308.92,1308.92,1308.63,0,0,1521557340,10966,2018/3/20 22:49,268.44,268.45,268.45,268.44,2684420,10000
