,Unnamed: 0_x,Dates_x,Open_x,Close_x,High_x,Low_x,Value_x,Volume_x,times,Unnamed: 0_y,Dates_y,Open_y,Close_y,High_y,Low_y,Value_y,Volume_y
10265,25844,2018/3/19 20:58,1312.59,1312.11,1312.59,1312.1,0,0,1521464280,10265,2018/3/19 20:58,268.61,268.6,268.65,268.6,8596120,32000
10266,25845,2018/3/19 20:59,1312.1,1312.18,1312.31,1312,0,0,1521464340,10266,2018/3/19 20:59,268.63,268.62,268.65,268.59,24176660,90000
10267,25846,2018/3/19 21:00,1312.18,1312.4,1312.4,1312.08,0,0,1521464400,10267,2018/3/19 21:00,268.64,268.69,268.71,268.64,46750904,174000
10268,25847,2018/3/19 21:01,1312.4,1312.32,1312.4,1312.18,0,0,1521464460,10268,2018/3/19 21:01,268.7,268.66,268.72,268.66,14510160,54000
10269,25848,2018/3/19 21:02,1312.31,1312.08,1312.32,1312.08,0,0,1521464520,10269,2018/3/19 21:02,268.66,268.7,268.7,268.61,5910520,22000
10270,25849,2018/3/19 21:03,1312.08,1312.03,1312.1,1311.81,0,0,1521464580,10270,2018/3/19 21:03,268.62,268.65,268.65,268.62,6984180,26000
10271,25850,2018/3/19 21:04,1312.03,1312.03,1312.13,1311.88,0,0,1521464640,10271,2018/3/19 21:04,268.65,268.66,268.66,268.64,6984840,26000
10272,25851,2018/3/19 21:05,1312.03,1311.83,1312.04,1311.83,0,0,1521464700,10272,2018/3/19 21:05,268.68,268.68,268.68,268.68,537360,2000
10273,25852,2018/3/19 21:06,1311.83,1311.33,1311.83,1311.28,0,0,1521464760,10273,2018/3/19 21:06,268.65,268.63,268.65,268.63,3761060,14000
10274,25853,2018/3/19 21:07,1311.33,1311.52,1311.61,1311.23,0,0,1521464820,10274,2018/3/19 21:07,268.62,268.61,268.62,268.61,8595680,32000
10275,25854,2018/3/19 21:08,1311.52,1311.6,1311.63,1311.45,0,0,1521464880,10275,2018/3/19 21:08,268.62,268.65,268.65,268.62,11819880,44000
10276,25855,2018/3/19 21:09,1311.6,1311.62,1311.72,1311.41,0,0,1521464940,10276,2018/3/19 21:09,268.65,268.67,268.67,268.65,3223880,12000
10277,25856,2018/3/19 21:10,1311.62,1311.59,1311.62,1311.51,0,0,1521465000,10277,2018/3/19 21:10,268.65,268.65,268.67,268.65,2686580,10000
10278,25857,2018/3/19 21:11,1311.59,1311.92,1311.92,1311.56,0,0,1521465060,10278,2018/3/19 21:11,268.65,268.67,268.67,268.65,4298520,16000
10279,25858,2018/3/19 21:12,1311.92,1312.01,1312.01,1311.91,0,0,1521465120,10279,2018/3/19 21:12,268.68,268.69,268.69,268.68,12359480,46000
10280,25859,2018/3/19 21:13,1312.01,1312.2,1312.23,1312.01,0,0,1521465180,10280,2018/3/19 21:13,268.69,268.69,268.69,268.69,537380,2000
10281,25860,2018/3/19 21:14,1312.2,1312.33,1312.34,1312.09,0,0,1521465240,10281,2018/3/19 21:14,268.69,268.7,268.7,268.67,34393344,128000
10282,25861,2018/3/19 21:15,1312.34,1312.4,1312.44,1312.24,0,0,1521465300,10282,2018/3/19 21:15,268.7,268.67,268.7,268.67,6448660,24000
10283,25862,2018/3/19 21:16,1312.4,1312.5,1312.52,1312.35,0,0,1521465360,10283,2018/3/19 21:16,268.7,268.7,268.7,268.68,17196440,64000
10284,25863,2018/3/19 21:17,1312.5,1312.2,1312.5,1312.1,0,0,1521465420,10284,2018/3/19 21:17,268.72,268.67,268.72,268.67,13435620,50000
10285,25864,2018/3/19 21:18,1312.2,1312.3,1312.3,1312.2,0,0,1521465480,10285,2018/3/19 21:18,268.68,268.68,268.68,268.68,2149440,8000
10286,25865,2018/3/19 21:19,1312.3,1312.09,1312.3,1312,0,0,1521465540,10286,2018/3/19 21:19,268.7,268.7,268.7,268.7,1074800,4000
10287,25866,2018/3/19 21:20,1312.09,1312.4,1312.49,1312.09,0,0,1521465600,10287,2018/3/19 21:20,268.69,268.69,268.69,268.69,1074760,4000
10288,25867,2018/3/19 21:21,1312.4,1312.48,1312.49,1312.35,0,0,1521465660,10288,2018/3/19 21:21,268.7,268.68,268.7,268.65,3224080,12000
10289,25868,2018/3/19 21:22,1312.47,1312.4,1312.49,1312.39,0,0,1521465720,10289,2018/3/19 21:22,268.68,268.68,268.68,268.68,3224160,12000
10290,25869,2018/3/19 21:23,1312.4,1312.68,1312.77,1312.39,0,0,1521465780,10290,2018/3/19 21:23,268.65,268.67,268.69,268.65,10746780,40000
10291,25870,2018/3/19 21:24,1312.68,1312.69,1312.79,1312.59,0,0,1521465840,10291,2018/3/19 21:24,268.7,268.72,268.72,268.7,31170120,116000
10292,25871,2018/3/19 21:25,1312.69,1312.8,1312.85,1312.59,0,0,1521465900,10292,2018/3/19 21:25,268.72,268.71,268.73,268.71,9136220,34000
10293,25872,2018/3/19 21:26,1312.8,1312.88,1312.99,1312.65,0,0,1521465960,10293,2018/3/19 21:26,268.71,268.71,268.71,268.71,1074840,4000
10294,25873,2018/3/19 21:27,1312.88,1313.11,1313.11,1312.86,0,0,1521466020,10294,2018/3/19 21:27,268.72,268.71,268.72,268.71,12898320,48000
10295,25874,2018/3/19 21:28,1313.11,1313.29,1313.32,1313.09,0,0,1521466080,10295,2018/3/19 21:28,268.72,268.72,268.72,268.72,28484320,106000
10296,25875,2018/3/19 21:29,1313.29,1313.48,1313.58,1313.29,0,0,1521466140,10296,2018/3/19 21:29,268.71,268.8,268.8,268.71,61813140,230000
10297,25876,2018/3/19 21:30,1313.48,1313.21,1313.57,1313.11,0,0,1521466200,10297,2018/3/19 21:30,268.79,268.79,268.8,268.75,10214000,38000
10298,25877,2018/3/19 21:31,1313.21,1313.32,1313.41,1312.96,0,0,1521466260,10298,2018/3/19 21:31,268.76,268.77,268.77,268.71,20962140,78000
10299,25878,2018/3/19 21:32,1313.32,1313.8,1313.88,1313.32,0,0,1521466320,10299,2018/3/19 21:32,268.79,268.86,268.86,268.79,40859880,152000
10300,25879,2018/3/19 21:33,1313.8,1313.9,1313.99,1313.59,0,0,1521466380,10300,2018/3/19 21:33,268.86,268.88,268.88,268.86,20434420,76000
10301,25880,2018/3/19 21:34,1313.9,1313.61,1314,1313.51,0,0,1521466440,10301,2018/3/19 21:34,268.88,268.88,268.89,268.86,27425660,102000
10302,25881,2018/3/19 21:35,1313.61,1313.2,1313.7,1313.15,0,0,1521466500,10302,2018/3/19 21:35,268.85,268.84,268.86,268.84,14517620,54000
10303,25882,2018/3/19 21:36,1313.2,1313.2,1313.3,1312.95,0,0,1521466560,10303,2018/3/19 21:36,268.8,268.8,268.8,268.75,7526300,28000
10304,25883,2018/3/19 21:37,1313.2,1313.32,1313.4,1313.01,0,0,1521466620,10304,2018/3/19 21:37,268.76,268.8,268.8,268.76,17740720,66000
10305,25884,2018/3/19 21:38,1313.32,1313.22,1313.42,1313.13,0,0,1521466680,10305,2018/3/19 21:38,268.77,268.79,268.79,268.76,10213360,38000
10306,25885,2018/3/19 21:39,1313.22,1313.3,1313.4,1313.07,0,0,1521466740,10306,2018/3/19 21:39,268.77,268.77,268.77,268.77,8063100,30000
10307,25886,2018/3/19 21:40,1313.3,1313.6,1313.61,1313.3,0,0,1521466800,10307,2018/3/19 21:40,268.79,268.82,268.83,268.79,23117120,86000
10308,25887,2018/3/19 21:41,1313.6,1313.42,1313.61,1313.4,0,0,1521466860,10308,2018/3/19 21:41,268.82,268.85,268.85,268.81,11829020,44000
10309,25888,2018/3/19 21:42,1313.42,1313.22,1313.51,1313.22,0,0,1521466920,10309,2018/3/19 21:42,268.81,268.85,268.85,268.81,11828840,44000
10310,25889,2018/3/19 21:43,1313.22,1313.51,1313.6,1313.21,0,0,1521466980,10310,2018/3/19 21:43,268.81,268.82,268.82,268.81,3763420,14000
10311,25890,2018/3/19 21:44,1313.51,1313.2,1313.51,1313.19,0,0,1521467040,10311,2018/3/19 21:44,268.84,268.81,268.85,268.81,14517620,54000
10312,25891,2018/3/19 21:45,1313.2,1313,1313.2,1312.82,0,0,1521467100,10312,2018/3/19 21:45,268.81,268.76,268.81,268.76,19891000,74000
10313,25892,2018/3/19 21:46,1313,1313.52,1313.53,1313,0,0,1521467160,10313,2018/3/19 21:46,268.78,268.8,268.8,268.76,14514360,54000
10314,25893,2018/3/19 21:47,1313.52,1314.02,1314.02,1313.44,0,0,1521467220,10314,2018/3/19 21:47,268.8,268.86,268.86,268.8,24732800,92000
10315,25894,2018/3/19 21:48,1314.02,1313.84,1314.15,1313.83,0,0,1521467280,10315,2018/3/19 21:48,268.86,268.86,268.87,268.85,17744660,66000
10316,25895,2018/3/19 21:49,1313.84,1313.62,1314.02,1313.61,0,0,1521467340,10316,2018/3/19 21:49,268.86,268.85,268.88,268.85,34952740,130000
10317,25896,2018/3/19 21:50,1313.62,1313.92,1313.93,1313.54,0,0,1521467400,10317,2018/3/19 21:50,268.85,268.88,268.88,268.85,42482220,158000
10318,25897,2018/3/19 21:51,1313.92,1314,1314.11,1313.91,0,0,1521467460,10318,2018/3/19 21:51,268.88,268.9,268.9,268.88,18284820,68000
10319,25898,2018/3/19 21:52,1314,1314.1,1314.21,1313.99,0,0,1521467520,10319,2018/3/19 21:52,268.9,268.97,268.97,268.9,30660340,114000
10320,25899,2018/3/19 21:53,1314.1,1314.21,1314.22,1313.91,0,0,1521467580,10320,2018/3/19 21:53,268.92,268.92,268.95,268.9,5916320,22000
10321,25900,2018/3/19 21:54,1314.21,1314.08,1314.21,1314,0,0,1521467640,10321,2018/3/19 21:54,268.95,268.94,268.95,268.94,3765260,14000
10322,25901,2018/3/19 21:55,1314.08,1313.9,1314.11,1313.9,0,0,1521467700,10322,2018/3/19 21:55,268.91,268.9,268.91,268.9,6991420,26000
10323,25902,2018/3/19 21:56,1313.89,1313.6,1314.02,1313.59,0,0,1521467760,10323,2018/3/19 21:56,268.9,268.86,268.9,268.85,8066560,30000
10324,25903,2018/3/19 21:57,1313.6,1313.51,1313.71,1313.5,0,0,1521467820,10324,2018/3/19 21:57,268.81,268.8,268.81,268.8,16128060,60000
10325,25904,2018/3/19 21:58,1313.51,1313.7,1313.79,1313.51,0,0,1521467880,10325,2018/3/19 21:58,268.81,268.86,268.86,268.8,5376780,20000
10326,25905,2018/3/19 21:59,1313.69,1313.59,1313.81,1313.5,0,0,1521467940,10326,2018/3/19 21:59,268.85,268.88,268.88,268.85,7528440,28000
10327,25906,2018/3/19 22:00,1313.59,1313.51,1313.61,1313.31,0,0,1521468000,10327,2018/3/19 22:00,268.81,268.8,268.87,268.8,11290860,42000
10328,25907,2018/3/19 22:01,1313.51,1313.61,1313.64,1313.41,0,0,1521468060,10328,2018/3/19 22:01,268.8,268.84,268.84,268.8,31720320,118000
10329,25908,2018/3/19 22:02,1313.61,1314.02,1314.12,1313.61,0,0,1521468120,10329,2018/3/19 22:02,268.83,268.86,268.86,268.83,12366659,46000
10330,25909,2018/3/19 22:03,1314.01,1314.3,1314.31,1314.01,0,0,1521468180,10330,2018/3/19 22:03,268.86,268.9,268.9,268.86,10217680,38000
10331,25910,2018/3/19 22:04,1314.3,1313.91,1314.36,1313.91,0,0,1521468240,10331,2018/3/19 22:04,268.9,268.89,268.95,268.89,68310128,254000
10332,25911,2018/3/19 22:05,1313.91,1313.8,1314,1313.69,0,0,1521468300,10332,2018/3/19 22:05,268.89,268.86,268.89,268.86,8604180,32000
10333,25912,2018/3/19 22:06,1313.8,1313.7,1313.9,1313.58,0,0,1521468360,10333,2018/3/19 22:06,268.85,268.85,268.85,268.85,2688500,10000
10334,25913,2018/3/19 22:07,1313.7,1313.41,1313.7,1313.31,0,0,1521468420,10334,2018/3/19 22:07,268.84,268.82,268.84,268.82,6452080,24000
10335,25914,2018/3/19 22:08,1313.41,1313.19,1313.45,1313.09,0,0,1521468480,10335,2018/3/19 22:08,268.8,268.79,268.8,268.79,8601540,32000
10336,25915,2018/3/19 22:09,1313.2,1313,1313.2,1312.9,0,0,1521468540,10336,2018/3/19 22:09,268.77,268.75,268.77,268.75,11825200,44000
10337,25916,2018/3/19 22:10,1313,1312.91,1313.09,1312.78,0,0,1521468600,10337,2018/3/19 22:10,268.71,268.71,268.71,268.71,537420,2000
10338,25917,2018/3/19 22:11,1312.91,1312.8,1313.02,1312.79,0,0,1521468660,10338,2018/3/19 22:11,268.7,268.7,268.7,268.7,5374000,20000
10339,25918,2018/3/19 22:12,1312.8,1313.39,1313.39,1312.8,0,0,1521468720,10339,2018/3/19 22:12,268.71,268.75,268.75,268.71,24186700,90000
10340,25919,2018/3/19 22:13,1313.39,1313.3,1313.39,1313.11,0,0,1521468780,10340,2018/3/19 22:13,268.75,268.77,268.77,268.75,8600600,32000
10341,25920,2018/3/19 22:14,1313.3,1312.91,1313.3,1312.91,0,0,1521468840,10341,2018/3/19 22:14,268.77,268.77,268.77,268.77,2687700,10000
10342,25921,2018/3/19 22:15,1312.91,1313.19,1313.32,1312.91,0,0,1521468900,10342,2018/3/19 22:15,268.77,268.75,268.77,268.75,5912720,22000
10343,25922,2018/3/19 22:16,1313.19,1313.19,1313.44,1313.19,0,0,1521468960,10343,2018/3/19 22:16,268.76,268.76,268.76,268.76,537520,2000
10344,25923,2018/3/19 22:17,1313.19,1312.99,1313.3,1312.98,0,0,1521469020,10344,2018/3/19 22:17,268.75,268.75,268.75,268.75,2150000,8000
10345,25924,2018/3/19 22:18,1312.98,1312.89,1313,1312.87,0,0,1521469080,10345,2018/3/19 22:18,268.75,268.75,268.75,268.75,4837500,18000
10346,25925,2018/3/19 22:19,1312.89,1312.88,1312.99,1312.78,0,0,1521469140,10346,2018/3/19 22:19,268.75,268.71,268.75,268.71,7524120,28000
10347,25926,2018/3/19 22:20,1312.88,1312.69,1312.89,1312.66,0,0,1521469200,10347,2018/3/19 22:20,268.71,268.71,268.71,268.71,537420,2000
10348,25927,2018/3/19 22:21,1312.69,1312.2,1312.89,1311.95,0,0,1521469260,10348,2018/3/19 22:21,268.68,268.61,268.7,268.61,22567780,84000
10349,25928,2018/3/19 22:22,1312.2,1312.19,1312.29,1312.01,0,0,1521469320,10349,2018/3/19 22:22,268.61,268.65,268.65,268.61,6447160,24000
10350,25929,2018/3/19 22:23,1312.2,1312.2,1312.5,1312.09,0,0,1521469380,10350,2018/3/19 22:23,268.65,268.65,268.65,268.65,537300,2000
10351,25930,2018/3/19 22:24,1312.2,1312.09,1312.28,1311.99,0,0,1521469440,10351,2018/3/19 22:24,268.65,268.61,268.65,268.61,2686200,10000
10352,25931,2018/3/19 22:25,1312.09,1312.01,1312.09,1311.79,0,0,1521469500,10352,2018/3/19 22:25,268.61,268.62,268.62,268.61,2686180,10000
10353,25932,2018/3/19 22:26,1312.01,1312.1,1312.2,1311.95,0,0,1521469560,10353,2018/3/19 22:26,268.61,268.61,268.62,268.61,4835080,18000
10354,25933,2018/3/19 22:27,1312.1,1312.2,1312.5,1312.04,0,0,1521469620,10354,2018/3/19 22:27,268.65,268.65,268.65,268.65,3761100,14000
10355,25934,2018/3/19 22:28,1312.2,1312.3,1312.4,1312.2,0,0,1521469680,10355,2018/3/19 22:28,268.64,268.64,268.64,268.64,21491202,80000
10356,25935,2018/3/19 22:29,1312.3,1312.5,1312.5,1312.21,0,0,1521469740,10356,2018/3/19 22:29,268.64,268.62,268.64,268.62,2686240,10000
10357,25936,2018/3/19 22:30,1312.5,1312.58,1312.66,1312.39,0,0,1521469800,10357,2018/3/19 22:30,268.64,268.65,268.66,268.64,17193240,64000
10358,25937,2018/3/19 22:31,1312.58,1312.36,1312.59,1312.35,0,0,1521469860,10358,2018/3/19 22:31,268.65,268.66,268.66,268.64,16656120,62000
10359,25938,2018/3/19 22:32,1312.36,1312.59,1312.59,1312.35,0,0,1521469920,10359,2018/3/19 22:32,268.64,268.64,268.64,268.64,21491202,80000
10360,25939,2018/3/19 22:33,1312.59,1312.4,1312.59,1312.39,0,0,1521469980,10360,2018/3/19 22:33,268.66,268.66,268.66,268.66,10209080,38000
10361,25940,2018/3/19 22:34,1312.4,1312.39,1312.5,1312.39,0,0,1521470040,10361,2018/3/19 22:34,268.66,268.66,268.66,268.66,537320,2000
10362,25941,2018/3/19 22:35,1312.39,1312.58,1312.68,1312.39,0,0,1521470100,10362,2018/3/19 22:35,268.68,268.68,268.68,268.68,537360,2000
10363,25942,2018/3/19 22:36,1312.58,1313.05,1313.07,1312.58,0,0,1521470160,10363,2018/3/19 22:36,268.69,268.7,268.7,268.69,10210540,38000
10364,25943,2018/3/19 22:37,1313.05,1313.06,1313.15,1312.86,0,0,1521470220,10364,2018/3/19 22:37,268.75,268.75,268.75,268.75,537500,2000
10365,25944,2018/3/19 22:38,1313.06,1312.96,1313.16,1312.96,0,0,1521470280,10365,2018/3/19 22:38,268.75,268.75,268.75,268.75,1075000,4000
10366,25945,2018/3/19 22:39,1312.96,1313.05,1313.06,1312.83,0,0,1521470340,10366,2018/3/19 22:39,268.75,268.73,268.75,268.73,10211780,38000
10367,25946,2018/3/19 22:40,1313.05,1313.07,1313.08,1312.95,0,0,1521470400,10367,2018/3/19 22:40,268.72,268.72,268.72,268.72,4836960,18000
10368,25947,2018/3/19 22:41,1313.07,1313.06,1313.26,1313.05,0,0,1521470460,10368,2018/3/19 22:41,268.72,268.72,268.72,268.72,24184800,90000
10369,25948,2018/3/19 22:42,1313.06,1312.97,1313.21,1312.96,0,0,1521470520,10369,2018/3/19 22:42,268.72,268.7,268.72,268.7,10748720,40000
10370,25949,2018/3/19 22:43,1312.97,1313.18,1313.19,1312.78,0,0,1521470580,10370,2018/3/19 22:43,268.74,268.72,268.74,268.72,6986800,26000
10371,25950,2018/3/19 22:44,1313.18,1313.08,1313.38,1313.06,0,0,1521470640,10371,2018/3/19 22:44,268.72,268.73,268.73,268.72,4299660,16000
