,Unnamed: 0_x,Dates_x,open,high,low,close,volume,times,days,Unnamed: 0_y,Dates_y,Open,Close,High,Low,Value,Volume
60969,2914,2018/8/3 14:20,267.67,267.67,267.67,267.67,2,1533277200,0,60969,2018/8/3 14:20,267.65,267.65,267.65,267.65,63165400,236000
60970,2915,2018/8/3 14:21,267.67,267.74,267.67,267.74,120,1533277260,0,60970,2018/8/3 14:21,267.65,267.66,267.66,267.65,2676540,10000
60971,2916,2018/8/3 14:22,267.7,267.7,267.7,267.7,10000,1533277320,0,60971,2018/8/3 14:22,267.65,267.65,267.65,267.65,10170700,38000
60972,2917,2018/8/3 14:23,267.7,267.7,267.7,267.7,3200,1533277380,0,60972,2018/8/3 14:23,267.64,267.64,267.64,267.64,29440402,110000
60973,2918,2018/8/3 14:24,267.7,267.7,267.7,267.7,1400,1533277440,0,60973,2018/8/3 14:24,267.62,267.6,267.62,267.6,42816540,160000
60974,2919,2018/8/3 14:25,267.68,267.68,267.68,267.68,3800,1533277500,0,60974,2018/8/3 14:25,267.6,267.6,267.6,267.6,5887200,22000
60975,2920,2018/8/3 14:27,267.69,267.69,267.67,267.67,5836,1533277620,0,60975,2018/8/3 14:27,267.6,267.6,267.6,267.6,35858400,134000
60976,2921,2018/8/3 14:28,267.67,267.69,267.67,267.69,4440,1533277680,0,60976,2018/8/3 14:28,267.62,267.6,267.62,267.6,3746440,14000
60977,2922,2018/8/3 14:29,267.66,267.66,267.65,267.65,9210,1533277740,0,60977,2018/8/3 14:29,267.6,267.6,267.6,267.6,3211200,12000
60978,2923,2018/8/3 14:30,267.65,267.66,267.63,267.63,13176,1533277800,0,60978,2018/8/3 14:30,267.58,267.6,267.6,267.52,68495456,256000
60979,2924,2018/8/3 14:31,267.61,267.65,267.61,267.65,12600,1533277860,0,60979,2018/8/3 14:31,267.53,267.52,267.53,267.5,63665300,238000
60980,2925,2018/8/3 14:32,267.6,267.6,267.6,267.6,8000,1533277920,0,60980,2018/8/3 14:32,267.53,267.52,267.53,267.52,76512480,286000
60982,2926,2018/8/3 14:34,267.6,267.6,267.6,267.6,4000,1533278040,0,60982,2018/8/3 14:34,267.53,267.52,267.53,267.52,23006780,86000
60984,2927,2018/8/3 14:36,267.65,267.65,267.65,267.65,1040,1533278160,0,60984,2018/8/3 14:36,267.53,267.55,267.55,267.53,5886060,22000
60985,2928,2018/8/3 14:37,267.65,267.65,267.65,267.65,5200,1533278220,0,60985,2018/8/3 14:37,267.55,267.55,267.55,267.53,4280560,16000
60986,2929,2018/8/3 14:38,267.6,267.7,267.6,267.69,10006,1533278280,0,60986,2018/8/3 14:38,267.55,267.55,267.55,267.55,19798698,74000
60989,2930,2018/8/3 14:41,267.69,267.69,267.69,267.69,0,1533278460,0,60989,2018/8/3 14:41,267.55,267.55,267.55,267.53,38526800,144000
60990,2931,2018/8/3 14:42,267.6,267.61,267.6,267.61,62,1533278520,0,60990,2018/8/3 14:42,267.55,267.55,267.55,267.55,34781500,130000
60991,2932,2018/8/3 14:43,267.6,267.6,267.6,267.6,10000,1533278580,0,60991,2018/8/3 14:43,267.55,267.55,267.55,267.55,535100,2000
60992,2933,2018/8/3 14:44,267.63,267.64,267.63,267.64,4202,1533278640,0,60992,2018/8/3 14:44,267.59,267.6,267.6,267.59,6957540,26000
60993,2934,2018/8/3 14:45,267.65,267.65,267.64,267.64,798,1533278700,0,60993,2018/8/3 14:45,267.6,267.65,267.65,267.6,33718180,126000
60994,2935,2018/8/3 14:46,267.64,267.65,267.64,267.65,6818,1533278760,0,60994,2018/8/3 14:46,267.65,267.6,267.65,267.6,6957899.5,26000
60995,2936,2018/8/3 14:47,267.65,267.65,267.65,267.65,4384,1533278820,0,60995,2018/8/3 14:47,267.6,267.6,267.6,267.6,535200,2000
60996,2937,2018/8/3 14:48,267.66,267.66,267.65,267.65,84,1533278880,0,60996,2018/8/3 14:48,267.6,267.6,267.6,267.6,1070400,4000
60997,2938,2018/8/3 14:49,267.64,267.68,267.64,267.68,4600,1533278940,0,60997,2018/8/3 14:49,267.61,267.61,267.61,267.61,29437098,110000
60998,2939,2018/8/3 14:50,267.68,267.68,267.68,267.68,200,1533279000,0,60998,2018/8/3 14:50,267.65,267.65,267.65,267.65,1070600,4000
60999,2940,2018/8/3 14:51,267.68,267.68,267.68,267.68,204,1533279060,0,60999,2018/8/3 14:51,267.61,267.62,267.66,267.61,19805840,74000
61000,2941,2018/8/3 14:52,267.68,267.68,267.68,267.68,5100,1533279120,0,61000,2018/8/3 14:52,267.65,267.65,267.65,267.65,2676500,10000
61001,2942,2018/8/3 14:53,267.68,267.68,267.68,267.68,2004,1533279180,0,61001,2018/8/3 14:53,267.65,267.65,267.65,267.62,4282040,16000
61002,2943,2018/8/3 14:54,267.68,267.68,267.68,267.68,9720,1533279240,0,61002,2018/8/3 14:54,267.65,267.65,267.65,267.65,26765000,100000
61003,2944,2018/8/3 14:55,267.64,267.64,267.64,267.64,10,1533279300,0,61003,2018/8/3 14:55,267.66,267.66,267.66,267.6,49245280,184000
61005,2945,2018/8/3 14:57,267.68,267.68,267.65,267.65,3720,1533279420,0,61005,2018/8/3 14:57,267.67,267.69,267.69,267.67,10171640,38000
61006,2946,2018/8/3 14:58,267.68,267.7,267.68,267.7,5032,1533279480,0,61006,2018/8/3 14:58,267.69,267.7,267.7,267.69,15526340,58000
61007,2947,2018/8/3 14:59,267.68,267.7,267.68,267.7,2200,1533279540,0,61007,2018/8/3 14:59,267.69,267.66,267.69,267.66,4818260,18000
61008,2948,2018/8/3 15:00,267.7,267.7,267.7,267.7,342,1533279600,0,61008,2018/8/3 15:00,267.69,267.65,267.69,267.65,21413480,80000
61009,2949,2018/8/3 15:01,267.7,267.7,267.7,267.7,6194,1533279660,0,61009,2018/8/3 15:01,267.61,267.58,267.65,267.58,45490520,170000
61010,2950,2018/8/3 15:02,267.7,267.7,267.7,267.7,2580,1533279720,0,61010,2018/8/3 15:02,267.58,267.61,267.61,267.55,2675860,10000
61011,2951,2018/8/3 15:03,267.68,267.68,267.68,267.68,800,1533279780,0,61011,2018/8/3 15:03,267.56,267.6,267.6,267.56,46024600,172000
61012,2952,2018/8/3 15:04,267.7,267.7,267.7,267.7,2090,1533279840,0,61012,2018/8/3 15:04,267.63,267.62,267.69,267.62,3211720,12000
61013,2953,2018/8/3 15:05,267.79,267.79,267.79,267.79,1000,1533279900,0,61013,2018/8/3 15:05,267.65,267.68,267.68,267.64,4282540,16000
61014,2954,2018/8/3 15:06,267.9,267.9,267.9,267.9,3000,1533279960,0,61014,2018/8/3 15:06,267.69,267.65,267.69,267.65,12847360,48000
61016,2955,2018/8/3 15:08,267.88,267.88,267.76,267.78,1632,1533280080,0,61016,2018/8/3 15:08,267.68,267.68,267.69,267.68,8030420,30000
61017,2956,2018/8/3 15:09,267.78,267.78,267.78,267.78,5084,1533280140,0,61017,2018/8/3 15:09,267.66,267.69,267.69,267.66,5888700,22000
61018,2957,2018/8/3 15:10,267.76,267.76,267.76,267.76,62,1533280200,0,61018,2018/8/3 15:10,267.69,267.64,267.69,267.64,36404920,136000
61019,2958,2018/8/3 15:11,267.76,267.76,267.71,267.71,2108,1533280260,0,61019,2018/8/3 15:11,267.69,267.64,267.69,267.62,26229920,98000
61020,2959,2018/8/3 15:12,267.71,267.71,267.68,267.68,3128,1533280320,0,61020,2018/8/3 15:12,267.64,267.68,267.68,267.64,6424180,24000
61021,2960,2018/8/3 15:13,267.65,267.65,267.65,267.65,4600,1533280380,0,61021,2018/8/3 15:13,267.68,267.66,267.7,267.66,47114300,176000
61022,2961,2018/8/3 15:14,267.78,267.78,267.78,267.78,3000,1533280440,0,61022,2018/8/3 15:14,267.66,267.66,267.67,267.66,17665680,66000
61023,2962,2018/8/3 15:15,267.77,267.78,267.77,267.78,1888,1533280500,0,61023,2018/8/3 15:15,267.67,267.67,267.67,267.67,55140024,206000
61024,2963,2018/8/3 15:16,267.78,267.78,267.77,267.78,4862,1533280560,0,61024,2018/8/3 15:16,267.67,267.67,267.67,267.66,1606000,6000
61025,2964,2018/8/3 15:17,267.8,267.89,267.8,267.89,1840,1533280620,0,61025,2018/8/3 15:17,267.66,267.68,267.68,267.66,13918900,52000
61026,2965,2018/8/3 15:18,267.8,267.8,267.8,267.8,598,1533280680,0,61026,2018/8/3 15:18,267.68,267.69,267.69,267.68,3747640,14000
61027,2966,2018/8/3 15:19,267.8,267.8,267.8,267.8,1090,1533280740,0,61027,2018/8/3 15:19,267.69,267.68,267.7,267.68,7495420,28000
61030,2967,2018/8/3 15:22,267.8,267.8,267.75,267.75,400,1533280920,0,61030,2018/8/3 15:22,267.7,267.7,267.7,267.66,23020200,86000
61031,2968,2018/8/3 15:23,267.79,267.79,267.79,267.79,2000,1533280980,0,61031,2018/8/3 15:23,267.66,267.65,267.66,267.65,56742700,212000
61032,2969,2018/8/3 15:24,267.71,267.71,267.71,267.71,254,1533281040,0,61032,2018/8/3 15:24,267.65,267.66,267.66,267.65,35330100,132000
61033,2970,2018/8/3 15:25,267.79,267.79,267.79,267.79,200,1533281100,0,61033,2018/8/3 15:25,267.68,267.68,267.68,267.66,12313160,46000
61034,2971,2018/8/3 15:26,267.8,267.8,267.8,267.8,6200,1533281160,0,61034,2018/8/3 15:26,267.68,267.7,267.7,267.67,13919640,52000
61035,2972,2018/8/3 15:27,267.8,267.8,267.8,267.8,2810,1533281220,0,61035,2018/8/3 15:27,267.68,267.72,267.72,267.68,28912660,108000
61036,2973,2018/8/3 15:28,267.82,267.82,267.82,267.82,1590,1533281280,0,61036,2018/8/3 15:28,267.74,267.85,267.85,267.74,39634580,148000
61037,2974,2018/8/3 15:29,267.8,267.8,267.8,267.8,2000,1533281340,0,61037,2018/8/3 15:29,267.84,267.75,267.89,267.75,50360020,188000
61040,2976,2018/8/3 20:00,269,269,267.2,267.2,9008,1533297600,0,61040,2018/8/3 20:00,267,266.98,267.29,266.82,184762832,692000
61041,2977,2018/8/3 20:01,267.2,267.28,267.2,267.28,3600,1533297660,0,61041,2018/8/3 20:01,266.99,267.1,267.1,266.98,84915856,318000
61042,2978,2018/8/3 20:02,267.98,267.98,267.3,267.3,8424,1533297720,0,61042,2018/8/3 20:02,267.12,267.1,267.19,267.01,119136304,446000
61043,2979,2018/8/3 20:03,267.3,267.3,267.2,267.2,3450,1533297780,0,61043,2018/8/3 20:03,267.1,267.08,267.1,267,132452880,496000
61045,2980,2018/8/3 20:05,267.2,267.2,267.2,267.2,10,1533297900,0,61045,2018/8/3 20:05,267.08,267.03,267.08,266.95,140980192,528000
61049,2981,2018/8/3 20:09,267.2,267.2,267.2,267.2,2,1533298140,0,61049,2018/8/3 20:09,267,267,267.01,266.96,90773344,340000
61050,2982,2018/8/3 20:10,267.2,267.2,267.15,267.15,2,1533298200,0,61050,2018/8/3 20:10,267,267,267,266.96,24562480,92000
61053,2983,2018/8/3 20:13,267.15,267.15,267.15,267.15,16,1533298380,0,61053,2018/8/3 20:13,267.01,267.01,267.05,267.01,15487400,58000
61060,2984,2018/8/3 20:20,267.41,267.41,267.41,267.41,6,1533298800,0,61060,2018/8/3 20:20,267.15,267.09,267.15,267.09,16028161,60000
61061,2985,2018/8/3 20:21,267.41,267.41,267.41,267.41,4,1533298860,0,61061,2018/8/3 20:21,267.13,267.19,267.19,267.1,5343020,20000
61062,2986,2018/8/3 20:22,267.4,267.4,267.4,267.4,12,1533298920,0,61062,2018/8/3 20:22,267.19,267.27,267.27,267.19,6413180,24000
61064,2987,2018/8/3 20:24,267.47,267.47,267.47,267.47,2,1533299040,0,61064,2018/8/3 20:24,267.19,267.19,267.21,267.16,12825400,48000
61066,2988,2018/8/3 20:26,267.47,267.47,267.47,267.47,4,1533299160,0,61066,2018/8/3 20:26,267.19,267.2,267.2,267.16,36338760,136000
61071,2989,2018/8/3 20:31,267.47,267.47,267.47,267.47,0,1533299460,0,61071,2018/8/3 20:31,267.53,267.6,267.66,267.52,57269020,214000
61074,2990,2018/8/3 20:34,267.6,267.8,267.6,267.8,358,1533299640,0,61074,2018/8/3 20:34,267.4,267.48,267.48,267.4,17118060,64000
61078,2991,2018/8/3 20:38,267.79,267.79,267.79,267.79,2,1533299880,0,61078,2018/8/3 20:38,267.51,267.47,267.51,267.45,16047860,60000
61079,2992,2018/8/3 20:39,267.79,267.79,267.6,267.6,1202,1533299940,0,61079,2018/8/3 20:39,267.44,267.43,267.5,267.36,60970800,228000
61080,2993,2018/8/3 20:40,267.61,267.61,267.6,267.6,10,1533300000,0,61080,2018/8/3 20:40,267.35,267.4,267.43,267.34,30481780,114000
61083,2994,2018/8/3 20:43,267.6,267.6,267.6,267.6,2,1533300180,0,61083,2018/8/3 20:43,267.45,267.4,267.45,267.35,28342860,106000
61086,2995,2018/8/3 20:46,267.6,267.6,267.6,267.6,40,1533300360,0,61086,2018/8/3 20:46,267.48,267.5,267.5,267.45,22468920,84000
61090,2996,2018/8/3 20:50,267.6,267.6,267.6,267.6,20,1533300600,0,61090,2018/8/3 20:50,267.45,267.45,267.45,267.42,11767620,44000
61094,2997,2018/8/3 20:54,267.6,267.6,267.6,267.6,0,1533300840,0,61094,2018/8/3 20:54,267.51,267.58,267.58,267.51,10701460,40000
61100,2998,2018/8/3 21:00,267.6,267.6,267.6,267.6,140,1533301200,0,61100,2018/8/3 21:00,267.58,267.7,267.7,267.58,152017312,568000
61104,2999,2018/8/3 21:04,267.6,267.6,267.6,267.6,0,1533301440,0,61104,2018/8/3 21:04,267.68,267.67,267.69,267.6,33191100,124000
61114,3000,2018/8/3 21:14,267.8,267.8,267.58,267.58,22,1533302040,0,61114,2018/8/3 21:14,267.72,267.72,267.75,267.72,49798160,186000
61115,3001,2018/8/3 21:15,267.8,267.8,267.8,267.8,34,1533302100,0,61115,2018/8/3 21:15,267.74,267.86,267.86,267.74,74978296,280000
61125,3002,2018/8/3 21:25,267.8,267.99,267.8,267.99,6,1533302700,0,61125,2018/8/3 21:25,267.72,267.74,267.74,267.71,7496340,28000
61128,3003,2018/8/3 21:28,267.9,267.9,267.9,267.9,6,1533302880,0,61128,2018/8/3 21:28,267.76,267.76,267.76,267.76,535520,2000
61142,3004,2018/8/3 21:43,268,268,268,268,20,1533303780,0,61142,2018/8/3 21:43,267.8,267.81,267.81,267.8,5356060,20000
61148,3005,2018/8/3 21:49,268,268,268,268,8,1533304140,0,61148,2018/8/3 21:49,267.94,268,268,267.93,77713600,290000
61149,3006,2018/8/3 21:50,268,268,268,268,86,1533304200,0,61149,2018/8/3 21:50,267.99,267.98,268.01,267.94,121126160,452000
61152,3007,2018/8/3 21:53,268,268,268,268,0,1533304380,0,61152,2018/8/3 21:53,267.95,268,268,267.95,34838600,130000
61159,3008,2018/8/3 22:00,268,268,268,268,32,1533304800,0,61159,2018/8/3 22:00,268,268.05,268.09,268,110425696,412000
61163,3009,2018/8/3 22:04,268,268,268,268,22,1533305040,0,61163,2018/8/3 22:04,268.08,268.03,268.1,268.03,48786180,182000
61169,3010,2018/8/3 22:10,268,268,268,268,2,1533305400,0,61169,2018/8/3 22:10,268,268.04,268.1,268,14473040,54000
61171,3011,2018/8/3 22:12,268,268,268,268,2,1533305520,0,61171,2018/8/3 22:12,268.09,268.1,268.1,268.05,12868660,48000
61173,3012,2018/8/3 22:14,268.18,268.18,268.18,268.18,6,1533305640,0,61173,2018/8/3 22:14,268.1,268.1,268.1,268.1,1072400,4000
61174,3013,2018/8/3 22:15,268.18,268.18,268.18,268.18,10,1533305700,0,61174,2018/8/3 22:15,268.03,268.03,268.03,268.02,17153820,64000
61187,3014,2018/8/3 22:28,268.19,268.19,268.19,268.19,66,1533306480,0,61187,2018/8/3 22:28,268.13,268.27,268.27,268.13,183486864,684000
61188,3015,2018/8/3 22:29,268.3,268.3,268.3,268.3,4,1533306540,0,61188,2018/8/3 22:29,268.18,268.22,268.22,268.18,2681960,10000
61191,3016,2018/8/3 22:32,268.4,268.4,268.4,268.4,320,1533306720,0,61191,2018/8/3 22:32,268.18,268.2,268.25,268.16,24674180,92000
61192,3017,2018/8/3 22:33,268.4,268.4,268.4,268.4,10,1533306780,0,61192,2018/8/3 22:33,268.2,268.2,268.2,268.17,8045700.5,30000
61197,3018,2018/8/3 22:38,268.4,268.4,268.4,268.4,0,1533307080,0,61197,2018/8/3 22:38,268.2,268.2,268.23,268.2,8582520,32000
61198,3019,2018/8/3 22:39,268.4,268.4,268.4,268.4,4,1533307140,0,61198,2018/8/3 22:39,268.2,268.2,268.2,268.13,16626120,62000
61212,3020,2018/8/3 22:53,268.4,268.4,268.4,268.4,0,1533307980,0,61212,2018/8/3 22:53,268.3,268.35,268.35,268.3,28443500,106000
61219,3021,2018/8/3 23:00,268,268,268,268,4,1533308400,0,61219,2018/8/3 23:00,268.21,268.21,268.28,268.21,2682340,10000
61222,3022,2018/8/3 23:04,268,268,268,268,0,1533308640,0,61222,2018/8/3 23:04,268.25,268.24,268.25,268.24,15021700,56000
61232,3023,2018/8/3 23:14,268,268,268,268,0,1533309240,0,61232,2018/8/3 23:14,268.25,268.3,268.3,268.25,23073180,86000
61235,3024,2018/8/3 23:17,268.5,268.5,268.5,268.5,200,1533309420,0,61235,2018/8/3 23:17,268.25,268.23,268.25,268.23,10729760,40000
61248,3025,2018/8/3 23:30,268.5,268.5,268.5,268.5,0,1533310200,0,61248,2018/8/3 23:30,268.22,268.28,268.28,268.22,10194400,38000
61268,3026,2018/8/3 23:56,268.5,268.5,268.5,268.5,0,1533311760,0,61268,2018/8/3 23:56,268.12,268.19,268.19,268.12,1608860,6000
61285,3028,2018/8/4 0:23,268.2,268.2,268.2,268.2,100,1533313380,0,61285,2018/8/4 0:23,268.02,267.94,268.02,267.92,7503940,28000
61291,3029,2018/8/4 0:32,268.2,268.2,268.2,268.2,0,1533313920,0,61291,2018/8/4 0:32,267.9,267.9,267.9,267.9,1607400,6000
61294,3030,2018/8/4 0:40,268.2,268.2,268.2,268.2,4,1533314400,0,61294,2018/8/4 0:40,267.89,267.89,267.89,267.89,1071560,4000
61300,3032,2018/8/4 0:51,268.2,268.2,268.2,268.2,16,1533315060,0,61300,2018/8/4 0:51,267.86,267.9,267.9,267.85,27857498,104000
61319,3036,2018/8/4 1:21,268,268,268,268,22,1533316860,0,61319,2018/8/4 1:21,267.78,267.74,267.8,267.74,6961680,26000
61320,3037,2018/8/4 1:22,267.99,267.99,267.99,267.99,16,1533316920,0,61320,2018/8/4 1:22,267.71,267.74,267.74,267.7,11243660,42000
61321,3038,2018/8/4 1:23,267.99,267.99,267.99,267.99,4,1533316980,0,61321,2018/8/4 1:23,267.71,267.71,267.71,267.71,5889620,22000
61351,3040,2018/8/6 9:00,267.99,267.99,267.99,267.99,0,1533517200,0,61351,2018/8/6 9:00,267.73,267.78,267.8,267.73,26777280,100000
61352,3041,2018/8/6 9:01,267.99,267.99,267.85,267.85,30,1533517260,0,61352,2018/8/6 9:01,267.89,267.81,267.89,267.81,2678580,10000
61353,3042,2018/8/6 9:02,267.81,267.81,267.7,267.7,236,1533517320,0,61353,2018/8/6 9:02,267.81,267.8,267.81,267.8,17674858,66000
61354,3044,2018/8/6 9:04,267.8,267.81,267.8,267.8,7192,1533517440,0,61354,2018/8/6 9:04,267.84,267.82,267.84,267.82,7499080,28000
61355,3045,2018/8/6 9:05,267.66,267.81,267.66,267.81,3500,1533517500,0,61355,2018/8/6 9:05,267.81,267.81,267.82,267.8,17675320,66000
61356,3046,2018/8/6 9:06,267.8,267.8,267.8,267.8,1800,1533517560,0,61356,2018/8/6 9:06,267.81,267.81,267.81,267.81,535620,2000
61357,3047,2018/8/6 9:07,267.81,267.81,267.81,267.81,446,1533517620,0,61357,2018/8/6 9:07,267.84,267.84,267.84,267.82,3749680,14000
61358,3048,2018/8/6 9:08,267.82,267.86,267.82,267.86,4,1533517680,0,61358,2018/8/6 9:08,267.84,267.86,267.86,267.83,37500140,140000
61360,3049,2018/8/6 9:10,267.86,267.99,267.86,267.99,40,1533517800,0,61360,2018/8/6 9:10,267.85,267.85,267.85,267.85,1071400,4000
61363,3050,2018/8/6 9:13,267.9,267.99,267.9,267.9,4006,1533517980,0,61363,2018/8/6 9:13,267.82,267.81,267.85,267.8,43385080,162000
61364,3051,2018/8/6 9:14,267.9,267.9,267.9,267.9,3802,1533518040,0,61364,2018/8/6 9:14,267.81,267.8,267.81,267.78,98550696,368000
61365,3052,2018/8/6 9:15,267.9,267.9,267.9,267.9,4,1533518100,0,61365,2018/8/6 9:15,267.8,267.8,267.8,267.8,13925600,52000
61367,3053,2018/8/6 9:17,267.9,267.9,267.9,267.9,56,1533518220,0,61367,2018/8/6 9:17,267.78,267.78,267.78,267.78,16066800,60000
61368,3054,2018/8/6 9:18,267.9,267.9,267.88,267.88,3640,1533518280,0,61368,2018/8/6 9:18,267.8,267.82,267.82,267.8,9640880,36000
61369,3055,2018/8/6 9:19,267.88,267.88,267.88,267.88,400,1533518340,0,61369,2018/8/6 9:19,267.82,267.78,267.83,267.78,41775600,156000
61370,3056,2018/8/6 9:20,267.88,267.88,267.88,267.88,0,1533518400,0,61370,2018/8/6 9:20,267.78,267.79,267.79,267.75,14994780,56000
61371,3057,2018/8/6 9:21,267.88,267.9,267.88,267.9,3138,1533518460,0,61371,2018/8/6 9:21,267.81,267.8,267.81,267.75,77123920,288000
61372,3058,2018/8/6 9:22,267.9,267.9,267.9,267.9,280,1533518520,0,61372,2018/8/6 9:22,267.8,267.82,267.82,267.8,1606840,6000
61373,3059,2018/8/6 9:23,267.9,267.95,267.9,267.9,5762,1533518580,0,61373,2018/8/6 9:23,267.82,267.84,267.84,267.8,13925720,52000
61374,3060,2018/8/6 9:24,267.9,267.9,267.9,267.9,200,1533518640,0,61374,2018/8/6 9:24,267.84,267.84,267.84,267.84,1071360,4000
61375,3061,2018/8/6 9:25,267.9,267.9,267.9,267.9,20,1533518700,0,61375,2018/8/6 9:25,267.84,267.84,267.84,267.84,12320640,46000
61377,3062,2018/8/6 9:27,267.9,267.95,267.9,267.95,6660,1533518820,0,61377,2018/8/6 9:27,267.8,267.8,267.8,267.8,9105200,34000
61379,3063,2018/8/6 9:29,267.93,267.93,267.9,267.9,2010,1533518940,0,61379,2018/8/6 9:29,267.8,267.8,267.8,267.8,535600,2000
61380,3064,2018/8/6 9:30,267.93,267.93,267.93,267.93,590,1533519000,0,61380,2018/8/6 9:30,267.8,267.8,267.8,267.8,535600,2000
61381,3065,2018/8/6 9:31,267.93,267.93,267.9,267.9,11640,1533519060,0,61381,2018/8/6 9:31,267.8,267.8,267.86,267.8,108727160,406000
61382,3066,2018/8/6 9:32,267.9,267.9,267.88,267.88,25250,1533519120,0,61382,2018/8/6 9:32,267.8,267.76,267.85,267.75,75514096,282000
61383,3067,2018/8/6 9:33,267.88,267.88,267.8,267.8,13578,1533519180,0,61383,2018/8/6 9:33,267.76,267.64,267.76,267.6,119389560,446000
61384,3068,2018/8/6 9:34,267.7,267.7,267.7,267.7,4346,1533519240,0,61384,2018/8/6 9:34,267.65,267.5,267.65,267.5,189429280,708000
61385,3069,2018/8/6 9:35,267.7,267.7,267.7,267.7,6162,1533519300,0,61385,2018/8/6 9:35,267.5,267.5,267.54,267.5,90415744,338000
61386,3070,2018/8/6 9:36,267.6,267.6,267.6,267.6,2000,1533519360,0,61386,2018/8/6 9:36,267.5,267.54,267.54,267.46,82380880,308000
61387,3071,2018/8/6 9:37,267.68,267.68,267.6,267.6,4586,1533519420,0,61387,2018/8/6 9:37,267.55,267.54,267.55,267.5,18190340,68000
61388,3072,2018/8/6 9:38,267.6,267.6,267.6,267.6,4010,1533519480,0,61388,2018/8/6 9:38,267.55,267.5,267.55,267.5,89882000,336000
61389,3073,2018/8/6 9:39,267.6,267.6,267.6,267.6,42,1533519540,0,61389,2018/8/6 9:39,267.5,267.5,267.55,267.48,33705520,126000
61390,3074,2018/8/6 9:40,267.6,267.6,267.6,267.6,1382,1533519600,0,61390,2018/8/6 9:40,267.5,267.48,267.5,267.48,78109880,292000
61392,3075,2018/8/6 9:42,267.64,267.64,267.64,267.64,450,1533519720,0,61392,2018/8/6 9:42,267.5,267.54,267.54,267.5,14981600,56000
61393,3076,2018/8/6 9:43,267.64,267.64,267.64,267.64,550,1533519780,0,61393,2018/8/6 9:43,267.54,267.6,267.6,267.52,16589100,62000
61394,3077,2018/8/6 9:44,267.65,267.65,267.65,267.65,10,1533519840,0,61394,2018/8/6 9:44,267.6,267.55,267.6,267.55,33711760,126000
61395,3078,2018/8/6 9:45,267.65,267.65,267.65,267.65,800,1533519900,0,61395,2018/8/6 9:45,267.55,267.55,267.59,267.51,14447240,54000
61397,3079,2018/8/6 9:47,267.65,267.65,267.65,267.65,502,1533520020,0,61397,2018/8/6 9:47,267.51,267.51,267.51,267.51,10700400,40000
61398,3080,2018/8/6 9:48,267.65,267.65,267.65,267.65,2000,1533520080,0,61398,2018/8/6 9:48,267.53,267.55,267.55,267.52,11236000,42000
61399,3081,2018/8/6 9:49,267.65,267.65,267.65,267.65,2296,1533520140,0,61399,2018/8/6 9:49,267.55,267.54,267.55,267.5,48151480,180000
61400,3082,2018/8/6 9:50,267.65,267.65,267.63,267.63,3542,1533520200,0,61400,2018/8/6 9:50,267.54,267.5,267.54,267.48,32635080,122000
61401,3083,2018/8/6 9:51,267.65,267.65,267.63,267.63,2866,1533520260,0,61401,2018/8/6 9:51,267.48,267.58,267.58,267.48,44406400,166000
61403,3084,2018/8/6 9:53,267.63,267.63,267.63,267.63,1700,1533520380,0,61403,2018/8/6 9:53,267.61,267.6,267.61,267.6,10704120,40000
61406,3085,2018/8/6 9:56,267.63,267.63,267.63,267.63,2,1533520560,0,61406,2018/8/6 9:56,267.51,267.64,267.64,267.51,11770960,44000
61407,3086,2018/8/6 9:57,267.65,267.65,267.65,267.65,12018,1533520620,0,61407,2018/8/6 9:57,267.64,267.64,267.64,267.64,1605840,6000
61408,3087,2018/8/6 9:58,267.65,267.65,267.65,267.65,722,1533520680,0,61408,2018/8/6 9:58,267.61,267.6,267.62,267.6,10704540,40000
61409,3088,2018/8/6 9:59,267.65,267.65,267.65,267.65,100,1533520740,0,61409,2018/8/6 9:59,267.6,267.59,267.6,267.59,3746320,14000
61410,3089,2018/8/6 10:00,267.65,267.65,267.65,267.65,180,1533520800,0,61410,2018/8/6 10:00,267.59,267.56,267.62,267.56,10168440,38000
61411,3090,2018/8/6 10:01,267.65,267.68,267.65,267.68,18,1533520860,0,61411,2018/8/6 10:01,267.6,267.56,267.6,267.56,11238880,42000
61413,3091,2018/8/6 10:03,267.65,267.65,267.65,267.65,2,1533520980,0,61413,2018/8/6 10:03,267.56,267.56,267.56,267.55,19799320,74000
61414,3092,2018/8/6 10:04,267.65,267.65,267.62,267.63,4602,1533521040,0,61414,2018/8/6 10:04,267.55,267.51,267.55,267.51,64738580,242000
61415,3093,2018/8/6 10:05,267.63,267.63,267.63,267.63,40,1533521100,0,61415,2018/8/6 10:05,267.59,267.59,267.59,267.59,1070360,4000
61416,3094,2018/8/6 10:06,267.62,267.62,267.62,267.62,2988,1533521160,0,61416,2018/8/6 10:06,267.52,267.52,267.52,267.52,1070080,4000
61417,3095,2018/8/6 10:07,267.62,267.62,267.62,267.62,800,1533521220,0,61417,2018/8/6 10:07,267.54,267.55,267.6,267.51,40662544,152000
61419,3096,2018/8/6 10:09,267.62,267.63,267.62,267.63,1032,1533521340,0,61419,2018/8/6 10:09,267.58,267.58,267.58,267.58,1070320,4000
61420,3097,2018/8/6 10:10,267.63,267.63,267.63,267.63,600,1533521400,0,61420,2018/8/6 10:10,267.55,267.55,267.55,267.55,8026500,30000
61421,3098,2018/8/6 10:11,267.63,267.63,267.63,267.63,156,1533521460,0,61421,2018/8/6 10:11,267.59,267.59,267.59,267.59,11238780,42000
