Dates,open,high,low,close,volume
2018/9/18 23:29,267.6,267.6,267.6,267.6,6
2018/9/18 23:30,267.55,267.55,267.55,267.55,6
2018/9/18 23:31,267.55,267.55,267.55,267.55,108
2018/9/18 23:32,267.55,267.55,267.55,267.55,96
2018/9/18 23:33,267.55,267.55,267.5,267.55,294
2018/9/18 23:34,267.55,267.55,267.55,267.55,116
2018/9/18 23:35,267.6,267.6,267.6,267.6,8
2018/9/18 23:36,267.6,267.6,267.6,267.6,28
2018/9/18 23:37,267.6,267.6,267.6,267.6,192
2018/9/18 23:38,267.6,267.65,267.6,267.65,10
2018/9/18 23:39,267.65,267.65,267.6,267.65,218
2018/9/18 23:40,267.65,267.65,267.65,267.65,92
2018/9/18 23:41,267.6,267.65,267.6,267.65,152
2018/9/18 23:42,267.65,267.65,267.65,267.65,24
2018/9/18 23:43,267.6,267.65,267.55,267.55,136
2018/9/18 23:44,267.6,267.6,267.55,267.6,18
2018/9/18 23:45,267.55,267.55,267.55,267.55,260
2018/9/18 23:46,267.55,267.6,267.55,267.6,92
2018/9/18 23:47,267.55,267.6,267.55,267.55,62
2018/9/18 23:48,267.6,267.6,267.6,267.6,4
2018/9/18 23:49,267.6,267.6,267.55,267.55,20
2018/9/18 23:50,267.6,267.6,267.6,267.6,44
2018/9/18 23:51,267.65,267.65,267.65,267.65,6
2018/9/18 23:52,267.6,267.6,267.6,267.6,146
2018/9/18 23:53,267.6,267.6,267.6,267.6,8
2018/9/18 23:54,267.6,267.6,267.6,267.6,4
2018/9/18 23:55,267.55,267.55,267.55,267.55,4
2018/9/18 23:56,267.55,267.6,267.55,267.6,220
2018/9/18 23:58,267.55,267.6,267.55,267.55,16
2018/9/18 23:59,267.55,267.55,267.5,267.55,166
2018/9/19 0:00,267.6,267.6,267.55,267.55,14
2018/9/19 0:01,267.55,267.55,267.5,267.55,30
2018/9/19 0:02,267.55,267.6,267.55,267.6,14
2018/9/19 0:03,267.6,267.6,267.55,267.55,24
2018/9/19 0:04,267.55,267.55,267.55,267.55,58
2018/9/19 0:05,267.55,267.55,267.55,267.55,2
2018/9/19 0:06,267.55,267.55,267.55,267.55,6
2018/9/19 0:07,267.55,267.55,267.55,267.55,156
2018/9/19 0:08,267.55,267.55,267.55,267.55,2
2018/9/19 0:09,267.5,267.5,267.5,267.5,10
2018/9/19 0:10,267.55,267.55,267.55,267.55,102
2018/9/19 0:11,267.55,267.55,267.5,267.5,6
2018/9/19 0:12,267.55,267.55,267.5,267.55,120
2018/9/19 0:14,267.55,267.55,267.55,267.55,36
2018/9/19 0:15,267.55,267.55,267.55,267.55,4
2018/9/19 0:16,267.55,267.55,267.55,267.55,10
2018/9/19 0:17,267.6,267.6,267.6,267.6,188
2018/9/19 0:18,267.6,267.6,267.55,267.55,50
2018/9/19 0:19,267.55,267.6,267.55,267.6,132
2018/9/19 0:20,267.6,267.6,267.6,267.6,138
2018/9/19 0:21,267.55,267.55,267.55,267.55,104
2018/9/19 0:22,267.55,267.55,267.55,267.55,62
2018/9/19 0:23,267.55,267.55,267.55,267.55,8
2018/9/19 0:24,267.55,267.55,267.5,267.55,134
2018/9/19 0:25,267.55,267.55,267.55,267.55,10
2018/9/19 0:26,267.55,267.55,267.55,267.55,28
2018/9/19 0:27,267.55,267.55,267.55,267.55,18
2018/9/19 0:28,267.55,267.55,267.5,267.55,410
2018/9/19 0:29,267.5,267.55,267.5,267.5,82
2018/9/19 0:30,267.5,267.5,267.5,267.5,104
2018/9/19 0:31,267.5,267.5,267.5,267.5,14
2018/9/19 0:32,267.5,267.5,267.45,267.45,78
2018/9/19 0:33,267.45,267.45,267.45,267.45,70
2018/9/19 0:34,267.45,267.5,267.4,267.5,292
2018/9/19 0:35,267.5,267.55,267.5,267.55,18
2018/9/19 0:36,267.5,267.5,267.5,267.5,82
2018/9/19 0:37,267.45,267.45,267.45,267.45,2
2018/9/19 0:38,267.45,267.5,267.45,267.5,72
2018/9/19 0:41,267.5,267.5,267.5,267.5,12
2018/9/19 0:42,267.5,267.5,267.5,267.5,2
2018/9/19 0:43,267.45,267.5,267.45,267.45,352
2018/9/19 0:44,267.45,267.45,267.45,267.45,36
2018/9/19 0:45,267.45,267.45,267.45,267.45,48
2018/9/19 0:46,267.45,267.45,267.45,267.45,42
2018/9/19 0:47,267.4,267.45,267.4,267.45,26
2018/9/19 0:48,267.45,267.5,267.45,267.5,94
2018/9/19 0:50,267.45,267.45,267.45,267.45,2
2018/9/19 0:51,267.45,267.5,267.45,267.5,32
2018/9/19 0:52,267.5,267.5,267.5,267.5,6
2018/9/19 0:54,267.5,267.5,267.5,267.5,194
2018/9/19 0:56,267.5,267.55,267.5,267.55,152
2018/9/19 0:57,267.6,267.6,267.5,267.5,266
2018/9/19 0:58,267.55,267.55,267.5,267.55,82
2018/9/19 0:59,267.5,267.55,267.45,267.5,68
2018/9/19 1:00,267.5,267.5,267.45,267.5,68
2018/9/19 1:01,267.45,267.5,267.45,267.5,4
2018/9/19 1:02,267.55,267.55,267.5,267.5,16
2018/9/19 1:03,267.55,267.55,267.55,267.55,26
2018/9/19 1:04,267.55,267.6,267.55,267.6,10
2018/9/19 1:05,267.55,267.55,267.55,267.55,8
2018/9/19 1:06,267.55,267.55,267.55,267.55,60
2018/9/19 1:07,267.55,267.55,267.55,267.55,6
2018/9/19 1:08,267.55,267.55,267.55,267.55,8
2018/9/19 1:09,267.55,267.6,267.55,267.6,4
2018/9/19 1:10,267.6,267.6,267.6,267.6,2
2018/9/19 1:11,267.55,267.55,267.5,267.5,126
2018/9/19 1:12,267.5,267.5,267.5,267.5,28
2018/9/19 1:13,267.5,267.5,267.5,267.5,50
2018/9/19 1:14,267.5,267.5,267.5,267.5,60
2018/9/19 1:15,267.5,267.55,267.5,267.5,32
2018/9/19 1:16,267.5,267.55,267.5,267.55,102
2018/9/19 1:17,267.5,267.6,267.5,267.6,202
2018/9/19 1:18,267.6,267.65,267.6,267.65,100
2018/9/19 1:19,267.6,267.6,267.6,267.6,80
2018/9/19 1:20,267.6,267.6,267.6,267.6,14
2018/9/19 1:21,267.6,267.6,267.6,267.6,34
2018/9/19 1:23,267.55,267.55,267.55,267.55,48
2018/9/19 1:24,267.55,267.55,267.55,267.55,58
2018/9/19 1:25,267.55,267.55,267.55,267.55,2
2018/9/19 1:26,267.5,267.5,267.5,267.5,14
2018/9/19 1:27,267.5,267.5,267.5,267.5,32
2018/9/19 1:28,267.5,267.55,267.5,267.5,6
2018/9/19 1:29,267.5,267.5,267.45,267.45,88
2018/9/19 1:30,267.45,267.45,267.4,267.4,88
2018/9/19 1:31,267.4,267.5,267.4,267.5,252
2018/9/19 1:32,267.5,267.5,267.5,267.5,6
2018/9/19 1:33,267.45,267.45,267.45,267.45,2
2018/9/19 1:35,267.45,267.45,267.45,267.45,32
2018/9/19 1:36,267.45,267.45,267.45,267.45,68
2018/9/19 1:38,267.5,267.55,267.5,267.55,132
2018/9/19 1:39,267.55,267.55,267.55,267.55,70
2018/9/19 1:40,267.55,267.55,267.55,267.55,2
2018/9/19 1:41,267.6,267.6,267.55,267.55,12
2018/9/19 1:42,267.6,267.6,267.55,267.55,30
2018/9/19 1:43,267.55,267.55,267.55,267.55,22
2018/9/19 1:44,267.55,267.55,267.55,267.55,2
2018/9/19 1:45,267.55,267.55,267.5,267.5,68
2018/9/19 1:46,267.45,267.45,267.45,267.45,2
2018/9/19 1:47,267.5,267.5,267.45,267.45,28
2018/9/19 1:48,267.5,267.5,267.45,267.45,26
2018/9/19 1:49,267.45,267.45,267.45,267.45,68
2018/9/19 1:50,267.45,267.45,267.45,267.45,2
2018/9/19 1:51,267.45,267.45,267.45,267.45,46
2018/9/19 1:52,267.4,267.45,267.4,267.45,10
2018/9/19 1:53,267.5,267.5,267.45,267.5,48
2018/9/19 1:54,267.5,267.5,267.45,267.5,10
2018/9/19 1:55,267.45,267.5,267.45,267.5,12
2018/9/19 1:56,267.5,267.5,267.5,267.5,2
2018/9/19 1:57,267.45,267.45,267.45,267.45,224
2018/9/19 1:58,267.45,267.45,267.4,267.4,270
2018/9/19 1:59,267.4,267.4,267.4,267.4,78
2018/9/19 2:00,267.4,267.4,267.35,267.4,142
2018/9/19 2:01,267.4,267.45,267.4,267.45,30
2018/9/19 2:02,267.45,267.45,267.4,267.4,74
2018/9/19 2:03,267.45,267.45,267.45,267.45,122
2018/9/19 2:04,267.4,267.4,267.4,267.4,32
2018/9/19 2:06,267.4,267.4,267.4,267.4,14
2018/9/19 2:08,267.4,267.4,267.4,267.4,12
2018/9/19 2:09,267.4,267.4,267.4,267.4,38
2018/9/19 2:10,267.4,267.4,267.4,267.4,4
2018/9/19 2:11,267.4,267.4,267.4,267.4,62
2018/9/19 2:12,267.4,267.4,267.4,267.4,2
2018/9/19 2:13,267.4,267.4,267.4,267.4,4
2018/9/19 2:14,267.35,267.35,267.35,267.35,2
2018/9/19 2:15,267.35,267.35,267.35,267.35,204
2018/9/19 2:16,267.35,267.35,267.35,267.35,4
2018/9/19 2:17,267.3,267.35,267.3,267.3,170
2018/9/19 2:18,267.3,267.35,267.3,267.35,58
2018/9/19 2:19,267.35,267.35,267.3,267.3,32
2018/9/19 2:20,267.3,267.3,267.25,267.3,132
2018/9/19 2:21,267.3,267.3,267.25,267.25,16
2018/9/19 2:22,267.3,267.3,267.3,267.3,12
2018/9/19 2:23,267.3,267.3,267.25,267.25,102
2018/9/19 2:24,267.3,267.3,267.25,267.25,148
2018/9/19 2:25,267.3,267.3,267.2,267.3,148
2018/9/19 2:26,267.3,267.3,267.3,267.3,22
2018/9/19 2:27,267.25,267.3,267.2,267.25,80
2018/9/19 2:28,267.2,267.3,267.2,267.25,74
2018/9/19 2:29,267.25,267.25,267.2,267.2,230
2018/9/19 9:00,267.55,267.55,267.4,267.5,678
2018/9/19 9:01,267.45,267.5,267.45,267.45,412
2018/9/19 9:02,267.45,267.55,267.45,267.5,278
2018/9/19 9:03,267.5,267.55,267.5,267.55,52
2018/9/19 9:04,267.55,267.55,267.5,267.5,132
2018/9/19 9:05,267.55,267.55,267.5,267.55,56
2018/9/19 9:06,267.5,267.55,267.5,267.55,306
2018/9/19 9:07,267.5,267.55,267.5,267.55,42
2018/9/19 9:08,267.55,267.55,267.5,267.55,16
2018/9/19 9:09,267.5,267.55,267.5,267.5,16
2018/9/19 9:10,267.5,267.55,267.5,267.55,62
2018/9/19 9:11,267.5,267.5,267.5,267.5,26
2018/9/19 9:12,267.5,267.55,267.5,267.5,24
2018/9/19 9:13,267.5,267.5,267.5,267.5,34
2018/9/19 9:14,267.5,267.55,267.5,267.5,28
2018/9/19 9:15,267.5,267.5,267.5,267.5,18
2018/9/19 9:16,267.5,267.55,267.5,267.5,60
2018/9/19 9:17,267.5,267.5,267.5,267.5,62
2018/9/19 9:18,267.5,267.55,267.5,267.5,40
2018/9/19 9:19,267.5,267.5,267.5,267.5,36
2018/9/19 9:20,267.5,267.55,267.5,267.5,48
2018/9/19 9:21,267.5,267.55,267.5,267.5,118
2018/9/19 9:22,267.55,267.55,267.5,267.5,94
2018/9/19 9:23,267.5,267.55,267.5,267.5,68
2018/9/19 9:24,267.5,267.6,267.5,267.55,284
2018/9/19 9:25,267.6,267.6,267.55,267.55,160
2018/9/19 9:26,267.6,267.65,267.6,267.6,86
2018/9/19 9:27,267.65,267.65,267.6,267.6,46
2018/9/19 9:28,267.6,267.65,267.6,267.6,58
2018/9/19 9:29,267.6,267.6,267.55,267.55,144
2018/9/19 9:30,267.55,267.6,267.55,267.55,26
2018/9/19 9:31,267.6,267.6,267.6,267.6,12
2018/9/19 9:32,267.6,267.6,267.55,267.6,74
2018/9/19 9:33,267.6,267.65,267.55,267.6,144
2018/9/19 9:34,267.65,267.65,267.6,267.6,4
2018/9/19 9:35,267.6,267.6,267.6,267.6,86
2018/9/19 9:36,267.65,267.65,267.6,267.6,58
2018/9/19 9:37,267.6,267.65,267.6,267.6,20
2018/9/19 9:38,267.65,267.65,267.6,267.65,86
2018/9/19 9:39,267.6,267.65,267.6,267.65,30
2018/9/19 9:40,267.6,267.6,267.6,267.6,32
2018/9/19 9:41,267.6,267.65,267.6,267.65,48
2018/9/19 9:42,267.65,267.65,267.6,267.6,104
2018/9/19 9:43,267.6,267.6,267.55,267.55,50
2018/9/19 9:44,267.6,267.6,267.55,267.55,18
2018/9/19 9:45,267.55,267.55,267.55,267.55,14
2018/9/19 9:46,267.55,267.6,267.55,267.6,28
2018/9/19 9:47,267.6,267.6,267.55,267.55,104
2018/9/19 9:48,267.55,267.6,267.55,267.6,16
2018/9/19 9:49,267.55,267.55,267.55,267.55,24
2018/9/19 9:50,267.55,267.55,267.55,267.55,22
2018/9/19 9:51,267.55,267.55,267.55,267.55,4
2018/9/19 9:52,267.55,267.6,267.55,267.55,190
2018/9/19 9:53,267.55,267.6,267.5,267.6,204
2018/9/19 9:54,267.6,267.6,267.55,267.6,94
2018/9/19 9:55,267.6,267.6,267.55,267.55,28
2018/9/19 9:56,267.55,267.6,267.5,267.6,248
2018/9/19 9:57,267.6,267.6,267.55,267.55,24
2018/9/19 9:58,267.55,267.6,267.55,267.55,14
2018/9/19 9:59,267.55,267.55,267.55,267.55,180
2018/9/19 10:00,267.55,267.55,267.55,267.55,66
2018/9/19 10:01,267.6,267.6,267.55,267.6,14
2018/9/19 10:02,267.55,267.6,267.55,267.55,46
2018/9/19 10:03,267.6,267.6,267.55,267.55,50
2018/9/19 10:04,267.55,267.55,267.55,267.55,2
2018/9/19 10:05,267.6,267.6,267.55,267.55,54
2018/9/19 10:06,267.6,267.6,267.55,267.55,10
2018/9/19 10:07,267.6,267.6,267.55,267.6,18
2018/9/19 10:08,267.55,267.6,267.55,267.6,18
2018/9/19 10:09,267.6,267.6,267.55,267.6,52
2018/9/19 10:10,267.6,267.6,267.6,267.6,20
2018/9/19 10:11,267.6,267.6,267.55,267.55,52
2018/9/19 10:12,267.55,267.6,267.55,267.6,12
2018/9/19 10:13,267.6,267.6,267.55,267.55,44
2018/9/19 10:14,267.55,267.6,267.55,267.55,86
2018/9/19 10:30,267.55,267.55,267.5,267.55,366
2018/9/19 10:31,267.55,267.55,267.55,267.55,338
2018/9/19 10:32,267.5,267.55,267.5,267.55,142
2018/9/19 10:33,267.55,267.6,267.55,267.55,74
2018/9/19 10:34,267.55,267.6,267.55,267.6,32
2018/9/19 10:35,267.55,267.6,267.55,267.55,124
2018/9/19 10:36,267.55,267.55,267.55,267.55,22
2018/9/19 10:37,267.6,267.6,267.55,267.55,6
2018/9/19 10:38,267.55,267.55,267.55,267.55,8
2018/9/19 10:39,267.55,267.55,267.5,267.5,90
2018/9/19 10:40,267.55,267.55,267.5,267.5,56
2018/9/19 10:41,267.5,267.55,267.5,267.55,36
2018/9/19 10:42,267.55,267.55,267.5,267.55,46
2018/9/19 10:43,267.55,267.55,267.5,267.55,62
2018/9/19 10:44,267.55,267.6,267.55,267.6,30
2018/9/19 10:45,267.55,267.6,267.55,267.6,34
2018/9/19 10:46,267.6,267.6,267.55,267.55,32
2018/9/19 10:47,267.6,267.6,267.55,267.55,148
2018/9/19 10:48,267.55,267.55,267.5,267.55,18
2018/9/19 10:49,267.5,267.55,267.5,267.55,14
2018/9/19 10:50,267.55,267.55,267.5,267.55,14
2018/9/19 10:51,267.5,267.55,267.5,267.55,38
2018/9/19 10:52,267.55,267.6,267.55,267.6,76
2018/9/19 10:53,267.6,267.6,267.6,267.6,8
2018/9/19 10:54,267.6,267.6,267.6,267.6,10
2018/9/19 10:55,267.6,267.6,267.55,267.6,76
2018/9/19 10:56,267.6,267.6,267.6,267.6,104
2018/9/19 10:57,267.6,267.6,267.6,267.6,42
2018/9/19 10:58,267.55,267.55,267.55,267.55,326
2018/9/19 10:59,267.5,267.55,267.5,267.55,44
2018/9/19 11:00,267.55,267.55,267.5,267.55,68
2018/9/19 11:01,267.5,267.55,267.5,267.55,10
2018/9/19 11:02,267.55,267.55,267.55,267.55,16
2018/9/19 11:04,267.55,267.55,267.55,267.55,30
2018/9/19 11:05,267.55,267.55,267.5,267.5,14
2018/9/19 11:06,267.55,267.55,267.55,267.55,22
2018/9/19 11:07,267.55,267.55,267.55,267.55,116
2018/9/19 11:09,267.55,267.55,267.55,267.55,358
2018/9/19 11:10,267.6,267.6,267.6,267.6,10
2018/9/19 11:11,267.55,267.55,267.55,267.55,12
2018/9/19 11:12,267.55,267.6,267.55,267.55,38
2018/9/19 11:13,267.6,267.6,267.55,267.6,120
2018/9/19 11:14,267.6,267.6,267.55,267.6,304
2018/9/19 11:15,267.6,267.65,267.55,267.55,104
2018/9/19 11:16,267.65,267.65,267.6,267.6,26
2018/9/19 11:17,267.6,267.6,267.6,267.6,382
2018/9/19 11:18,267.6,267.65,267.6,267.6,1508
2018/9/19 11:19,267.6,267.6,267.5,267.55,908
2018/9/19 11:20,267.6,267.6,267.55,267.55,280
2018/9/19 11:21,267.55,267.55,267.55,267.55,210
2018/9/19 11:22,267.55,267.55,267.55,267.55,102
2018/9/19 11:23,267.55,267.6,267.55,267.55,90
2018/9/19 11:24,267.55,267.55,267.5,267.55,144
2018/9/19 11:25,267.55,267.6,267.5,267.6,102
2018/9/19 11:26,267.6,267.6,267.55,267.55,142
2018/9/19 11:27,267.55,267.55,267.5,267.55,138
2018/9/19 11:28,267.5,267.55,267.5,267.55,126
2018/9/19 11:29,267.55,267.6,267.5,267.5,102
2018/9/19 13:30,267.85,268.05,267.8,267.95,2624
2018/9/19 13:31,267.95,267.95,267.85,267.85,450
2018/9/19 13:32,267.9,267.9,267.85,267.9,184
2018/9/19 13:33,267.9,267.95,267.85,267.95,396
2018/9/19 13:34,267.95,268,267.9,267.9,626
2018/9/19 13:35,267.9,267.95,267.9,267.95,56
2018/9/19 13:36,267.9,267.95,267.9,267.9,86
2018/9/19 13:37,267.95,267.95,267.9,267.9,228
2018/9/19 13:38,267.9,267.9,267.85,267.85,54
2018/9/19 13:39,267.85,267.9,267.85,267.85,30
2018/9/19 13:40,267.85,267.9,267.85,267.85,8
2018/9/19 13:41,267.85,267.9,267.85,267.85,8
2018/9/19 13:42,267.85,267.9,267.85,267.85,126
2018/9/19 13:43,267.9,267.9,267.85,267.85,106
2018/9/19 13:44,267.85,267.95,267.85,267.95,500
2018/9/19 13:45,267.95,267.95,267.9,267.95,156
2018/9/19 13:46,267.9,267.95,267.9,267.9,208
2018/9/19 13:47,267.9,267.95,267.9,267.95,52
2018/9/19 13:48,267.9,268,267.9,267.95,494
2018/9/19 13:49,268,268,267.95,268,194
2018/9/19 13:50,268,268,267.95,267.95,26
2018/9/19 13:51,268,268,267.95,268,42
2018/9/19 13:52,267.95,268,267.95,268,64
2018/9/19 13:53,267.95,268,267.95,267.95,70
2018/9/19 13:54,267.95,268,267.95,268,60
2018/9/19 13:55,267.95,268,267.95,267.95,164
2018/9/19 13:56,268,268,267.95,268,44
2018/9/19 13:57,267.95,268.05,267.95,268,584
2018/9/19 13:58,268,268.05,268,268,178
2018/9/19 13:59,268.05,268.05,268,268.05,40
2018/9/19 14:00,268.05,268.05,268,268.05,140
2018/9/19 14:01,268,268.05,268,268,422
2018/9/19 14:02,268,268,267.95,268,152
2018/9/19 14:03,268,268.05,268,268.05,194
2018/9/19 14:04,268,268.05,268,268.05,56
2018/9/19 14:05,268,268.05,267.95,267.95,334
2018/9/19 14:06,268,268,267.95,268,44
2018/9/19 14:07,268,268,268,268,18
2018/9/19 14:08,267.95,268,267.95,267.95,32
2018/9/19 14:09,267.95,268,267.95,268,24
2018/9/19 14:10,268,268,267.95,267.95,50
2018/9/19 14:11,268,268,267.95,267.95,20
2018/9/19 14:12,268,268,267.95,268,26
2018/9/19 14:13,267.95,268,267.95,267.95,18
2018/9/19 14:14,267.95,268,267.95,268,64
2018/9/19 14:15,267.95,268,267.9,267.9,572
2018/9/19 14:16,267.95,267.95,267.95,267.95,236
2018/9/19 14:17,267.95,268,267.95,268,968
2018/9/19 14:18,268,268,268,268,190
2018/9/19 14:19,268,268.05,267.95,268,266
2018/9/19 14:20,268,268,267.95,267.95,84
2018/9/19 14:21,268,268.05,268,268,182
2018/9/19 14:22,268,268,268,268,104
2018/9/19 14:23,268,268.05,268,268,48
2018/9/19 14:24,268.05,268.05,268,268,34
2018/9/19 14:25,268.05,268.05,268,268.05,96
2018/9/19 14:26,268.05,268.05,268,268,112
2018/9/19 14:27,268,268,267.95,267.95,402
2018/9/19 14:28,267.95,268,267.95,268,14
2018/9/19 14:29,268,268,268,268,42
2018/9/19 14:30,268,268,267.95,268,82
2018/9/19 14:31,268,268,267.95,267.95,54
2018/9/19 14:32,267.95,268,267.95,267.95,48
2018/9/19 14:33,268,268,268,268,406
2018/9/19 14:34,268,268,267.95,267.95,128
2018/9/19 14:35,267.95,268,267.95,267.95,36
2018/9/19 14:36,268,268,267.95,267.95,44
2018/9/19 14:37,268,268,267.95,268,42
2018/9/19 14:38,267.95,268,267.95,268,84
2018/9/19 14:39,268,268,267.95,268,116
2018/9/19 14:40,268,268,267.95,268,78
2018/9/19 14:41,268,268.05,267.95,268,286
2018/9/19 14:42,267.95,268,267.95,268,58
2018/9/19 14:43,268,268.05,268,268,96
2018/9/19 14:44,268.05,268.05,268,268,124
2018/9/19 14:45,268,268,267.95,268,42
2018/9/19 14:46,267.95,268,267.95,267.95,40
2018/9/19 14:47,268,268,267.95,267.95,146
2018/9/19 14:48,267.95,268,267.95,268,96
2018/9/19 14:49,267.95,268,267.9,267.95,318
2018/9/19 14:50,267.9,267.95,267.9,267.95,160
2018/9/19 14:51,267.95,267.95,267.9,267.95,142
2018/9/19 14:52,267.95,267.95,267.9,267.9,90
2018/9/19 14:53,267.9,267.95,267.9,267.9,88
2018/9/19 14:54,267.9,267.9,267.85,267.85,478
2018/9/19 14:55,267.85,267.9,267.85,267.85,180
2018/9/19 14:56,267.9,267.95,267.85,267.9,222
2018/9/19 14:57,267.95,267.95,267.85,267.85,186
2018/9/19 14:58,267.9,267.95,267.9,267.9,406
2018/9/19 14:59,267.95,268,267.9,268,438
2018/9/19 15:00,267.95,267.95,267.95,267.95,2
2018/9/19 20:59,268.5,268.5,268.5,268.5,222
2018/9/19 21:00,268.5,268.55,268.35,268.45,3366
2018/9/19 21:01,268.45,268.45,268.3,268.35,1242
2018/9/19 21:02,268.4,268.4,268.3,268.3,1016
2018/9/19 21:03,268.3,268.35,268.3,268.3,328
2018/9/19 21:04,268.3,268.4,268.3,268.3,798
2018/9/19 21:05,268.3,268.35,268.3,268.3,176
2018/9/19 21:06,268.3,268.35,268.25,268.25,318
2018/9/19 21:07,268.3,268.35,268.3,268.35,264
2018/9/19 21:08,268.35,268.4,268.3,268.3,406
2018/9/19 21:09,268.25,268.35,268.25,268.3,114
2018/9/19 21:10,268.3,268.35,268.25,268.25,110
2018/9/19 21:11,268.25,268.25,268.15,268.2,280
2018/9/19 21:12,268.2,268.2,268.1,268.15,258
2018/9/19 21:13,268.15,268.2,267.9,267.95,1094
2018/9/19 21:14,267.95,268,267.75,267.8,714
2018/9/19 21:15,267.8,267.95,267.8,267.95,782
2018/9/19 21:16,267.95,268.05,267.95,268.05,306
2018/9/19 21:17,268.1,268.1,268,268,206
2018/9/19 21:18,268,268.05,267.95,268.05,158
2018/9/19 21:19,268.05,268.05,268,268.05,188
2018/9/19 21:20,268.1,268.1,268.05,268.1,234
2018/9/19 21:21,268.1,268.1,268.05,268.05,26
2018/9/19 21:22,268.1,268.1,268.1,268.1,104
2018/9/19 21:23,268.05,268.1,268.05,268.1,136
2018/9/19 21:24,268.15,268.15,268.1,268.1,306
2018/9/19 21:25,268.1,268.1,268.1,268.1,128
2018/9/19 21:26,268.15,268.2,268.1,268.2,194
2018/9/19 21:27,268.15,268.2,268.15,268.2,66
2018/9/19 21:28,268.15,268.2,268.15,268.2,82
2018/9/19 21:29,268.2,268.25,268.15,268.15,212
2018/9/19 21:30,268.15,268.2,268.1,268.1,198
2018/9/19 21:31,268.1,268.15,268.1,268.1,132
2018/9/19 21:32,268.15,268.15,268.1,268.1,26
2018/9/19 21:33,268.1,268.15,268.1,268.1,24
2018/9/19 21:34,268.1,268.1,268.05,268.05,230
2018/9/19 21:35,268.05,268.05,268,268.05,364
2018/9/19 21:36,268.05,268.05,268.05,268.05,80
2018/9/19 21:37,268.05,268.15,268.05,268.1,356
2018/9/19 21:38,268.1,268.1,268.05,268.1,106
2018/9/19 21:39,268.05,268.1,268,268.05,124
2018/9/19 21:40,268.05,268.1,268.05,268.1,10
2018/9/19 21:41,268.1,268.15,268.1,268.15,178
2018/9/19 21:42,268.15,268.15,268.1,268.15,22
2018/9/19 21:43,268.1,268.15,268.1,268.15,30
2018/9/19 21:44,268.1,268.1,268.1,268.1,32
2018/9/19 21:45,268.15,268.2,268.1,268.1,214
2018/9/19 21:46,268.15,268.15,268.1,268.1,8
2018/9/19 21:47,268.1,268.15,268.1,268.15,64
2018/9/19 21:48,268.1,268.15,268.1,268.15,26
2018/9/19 21:49,268.1,268.15,268.1,268.1,76
2018/9/19 21:50,268.05,268.05,268.05,268.05,52
2018/9/19 21:51,268.05,268.05,267.95,268,678
2018/9/19 21:52,267.95,267.95,267.85,267.85,310
2018/9/19 21:53,267.9,267.9,267.85,267.9,256
2018/9/19 21:54,267.9,267.95,267.9,267.95,214
2018/9/19 21:55,267.95,268,267.9,267.95,150
2018/9/19 21:56,267.95,267.95,267.9,267.95,90
2018/9/19 21:57,268,268.1,267.95,268.05,258
2018/9/19 21:58,268.1,268.1,268,268.1,138
2018/9/19 21:59,268.1,268.1,268,268,274
2018/9/19 22:00,268.05,268.1,268,268.05,104
2018/9/19 22:01,268.05,268.05,268,268.05,62
2018/9/19 22:02,268,268.2,268,268.2,704
2018/9/19 22:03,268.15,268.2,268.05,268.05,296
2018/9/19 22:04,268.05,268.05,268,268,146
2018/9/19 22:05,268.05,268.05,268,268,22
2018/9/19 22:06,268,268,267.9,268,404
2018/9/19 22:07,268,268.05,268,268.05,74
2018/9/19 22:08,268,268,267.9,267.9,336
2018/9/19 22:09,267.9,267.9,267.75,267.9,902
2018/9/19 22:10,267.9,267.9,267.8,267.85,528
2018/9/19 22:11,267.85,267.95,267.85,267.9,318
2018/9/19 22:12,268,268.1,267.95,268.1,190
2018/9/19 22:13,268.1,268.1,267.95,268,206
2018/9/19 22:14,268.05,268.05,267.9,267.95,284
2018/9/19 22:15,267.95,268,267.9,268,322
2018/9/19 22:16,268,268,268,268,88
2018/9/19 22:17,267.95,268,267.95,268,76
2018/9/19 22:18,268,268.05,268,268.05,568
2018/9/19 22:19,268.05,268.1,268,268.05,318
2018/9/19 22:20,268.1,268.1,268,268.05,482
2018/9/19 22:21,268.05,268.05,268,268,46
2018/9/19 22:22,268.05,268.1,268,268.1,154
2018/9/19 22:23,268.05,268.05,268.05,268.05,104
2018/9/19 22:24,268.05,268.05,267.95,267.95,656
2018/9/19 22:25,267.95,268.15,267.95,268.05,690
2018/9/19 22:26,268.05,268.05,268.05,268.05,4
2018/9/19 22:27,268.05,268.05,268,268.05,52
2018/9/19 22:28,268.05,268.05,268,268,76
2018/9/19 22:29,268,268,267.95,268,106
2018/9/19 22:30,268,268.05,267.95,268,226
2018/9/19 22:31,268,268,267.95,268,90
2018/9/19 22:32,268.05,268.05,268,268.05,100
2018/9/19 22:33,268.05,268.05,268,268,26
2018/9/19 22:34,268.05,268.05,268,268,46
2018/9/19 22:36,268.05,268.05,267.95,267.95,92
2018/9/19 22:37,268,268,268,268,4
2018/9/19 22:38,267.95,268.05,267.95,268.05,320
2018/9/19 22:39,268.05,268.05,268.05,268.05,18
2018/9/19 22:40,268.05,268.05,268,268.05,340
2018/9/19 22:41,268.05,268.1,268,268.05,252
2018/9/19 22:42,268.05,268.05,268,268.05,96
