,Unnamed: 0_x,Dates_x,Open_x,Close_x,High_x,Low_x,Value_x,Volume_x,times,Unnamed: 0_y,Dates_y,Open_y,Close_y,High_y,Low_y,Value_y,Volume_y
11847,29421,2018/3/22 11:00,1330.33,1330.24,1330.41,1330.13,0,0,1521687600,11847,2018/3/22 11:00,271.81,271.8,271.81,271.8,11959260,44000
11848,29422,2018/3/22 11:01,1330.24,1330.1,1330.26,1330.1,0,0,1521687660,11848,2018/3/22 11:01,271.81,271.8,271.81,271.77,43484460,160000
11849,29423,2018/3/22 11:02,1330.1,1330.08,1330.17,1329.87,0,0,1521687720,11849,2018/3/22 11:02,271.77,271.8,271.8,271.77,17394958,64000
11850,29424,2018/3/22 11:03,1330.08,1330.18,1330.18,1329.97,0,0,1521687780,11850,2018/3/22 11:03,271.8,271.8,271.8,271.78,13046320,48000
11851,29425,2018/3/22 11:04,1330.18,1330.38,1330.42,1330.15,0,0,1521687840,11851,2018/3/22 11:04,271.8,271.8,271.8,271.78,9241000,34000
11852,29426,2018/3/22 11:05,1330.38,1330.46,1330.47,1330.28,0,0,1521687900,11852,2018/3/22 11:05,271.8,271.77,271.8,271.77,19568900,72000
11853,29427,2018/3/22 11:06,1330.46,1330.57,1330.65,1330.42,0,0,1521687960,11853,2018/3/22 11:06,271.77,271.81,271.81,271.77,15763460,58000
11854,29428,2018/3/22 11:07,1330.57,1330.57,1330.65,1330.46,0,0,1521688020,11854,2018/3/22 11:07,271.78,271.8,271.8,271.78,15764320,58000
11855,29429,2018/3/22 11:08,1330.57,1330.36,1330.58,1330.26,0,0,1521688080,11855,2018/3/22 11:08,271.78,271.78,271.81,271.78,11958420,44000
11856,29430,2018/3/22 11:09,1330.36,1330.05,1330.38,1330.04,0,0,1521688140,11856,2018/3/22 11:09,271.8,271.8,271.81,271.8,42944820,158000
11857,29431,2018/3/22 11:10,1330.05,1329.96,1330.14,1329.96,0,0,1521688200,11857,2018/3/22 11:10,271.8,271.8,271.8,271.8,3805200,14000
11858,29432,2018/3/22 11:11,1329.96,1329.97,1330.09,1329.9,0,0,1521688260,11858,2018/3/22 11:11,271.79,271.79,271.79,271.79,4892220,18000
11859,29433,2018/3/22 11:12,1329.97,1329.88,1329.97,1329.88,0,0,1521688320,11859,2018/3/22 11:12,271.79,271.78,271.79,271.78,2717820,10000
11860,29434,2018/3/22 11:13,1329.88,1329.85,1329.99,1329.84,0,0,1521688380,11860,2018/3/22 11:13,271.79,271.78,271.79,271.78,4348540,16000
11861,29435,2018/3/22 11:14,1329.85,1329.75,1329.86,1329.75,0,0,1521688440,11861,2018/3/22 11:14,271.78,271.77,271.78,271.77,5435520,20000
11862,29436,2018/3/22 11:15,1329.75,1329.87,1329.89,1329.68,0,0,1521688500,11862,2018/3/22 11:15,271.77,271.75,271.77,271.75,13044620,48000
11863,29437,2018/3/22 11:16,1329.87,1329.87,1329.89,1329.85,0,0,1521688560,11863,2018/3/22 11:16,271.75,271.75,271.75,271.75,3261000,12000
11864,29438,2018/3/22 11:17,1329.87,1329.86,1329.89,1329.84,0,0,1521688620,11864,2018/3/22 11:17,271.75,271.75,271.75,271.75,543500,2000
11865,29439,2018/3/22 11:18,1329.86,1329.76,1329.86,1329.76,0,0,1521688680,11865,2018/3/22 11:18,271.7,271.7,271.7,271.7,10868000,40000
11866,29440,2018/3/22 11:19,1329.77,1329.88,1329.97,1329.75,0,0,1521688740,11866,2018/3/22 11:19,271.69,271.7,271.7,271.69,7607580,28000
11867,29441,2018/3/22 11:20,1329.88,1329.87,1329.88,1329.77,0,0,1521688800,11867,2018/3/22 11:20,271.71,271.7,271.71,271.7,52709884,194000
11868,29442,2018/3/22 11:21,1329.87,1330.28,1330.29,1329.87,0,0,1521688860,11868,2018/3/22 11:21,271.71,271.7,271.71,271.7,5977520,22000
11869,29443,2018/3/22 11:22,1330.29,1330.17,1330.3,1330.07,0,0,1521688920,11869,2018/3/22 11:22,271.7,271.7,271.72,271.7,79881224,294000
11870,29444,2018/3/22 11:23,1330.18,1329.8,1330.18,1329.79,0,0,1521688980,11870,2018/3/22 11:23,271.7,271.68,271.71,271.68,26081580,96000
11871,29445,2018/3/22 11:24,1329.79,1329.78,1330,1329.7,0,0,1521689040,11871,2018/3/22 11:24,271.68,271.65,271.68,271.65,12496860,46000
11872,29446,2018/3/22 11:25,1329.78,1329.79,1329.88,1329.75,0,0,1521689100,11872,2018/3/22 11:25,271.65,271.66,271.66,271.65,3259860,12000
11873,29447,2018/3/22 11:26,1329.79,1329.79,1329.8,1329.69,0,0,1521689160,11873,2018/3/22 11:26,271.66,271.65,271.66,271.65,4889800,18000
11874,29448,2018/3/22 11:27,1329.79,1330.01,1330.1,1329.79,0,0,1521689220,11874,2018/3/22 11:27,271.66,271.68,271.68,271.66,30426160,112000
11875,29449,2018/3/22 11:28,1330.01,1329.95,1330.05,1329.77,0,0,1521689280,11875,2018/3/22 11:28,271.68,271.7,271.7,271.66,29341320,108000
11876,29450,2018/3/22 11:29,1329.96,1329.96,1330.06,1329.93,0,0,1521689340,11876,2018/3/22 11:29,271.7,271.7,271.73,271.7,13585640,50000
11877,29571,2018/3/22 13:30,1328.99,1328.9,1329.22,1328.9,0,0,1521696600,11877,2018/3/22 13:30,271.68,271.62,271.68,271.61,10866340,40000
11878,29572,2018/3/22 13:31,1328.9,1328.57,1328.91,1328.54,0,0,1521696660,11878,2018/3/22 13:31,271.62,271.6,271.62,271.6,57580220,212000
11879,29573,2018/3/22 13:32,1328.57,1328.67,1328.67,1328.47,0,0,1521696720,11879,2018/3/22 13:32,271.6,271.59,271.6,271.59,10863940,40000
11880,29574,2018/3/22 13:33,1328.67,1328.47,1328.74,1328.47,0,0,1521696780,11880,2018/3/22 13:33,271.58,271.58,271.61,271.58,17925420,66000
11881,29575,2018/3/22 13:34,1328.47,1328.57,1328.65,1328.47,0,0,1521696840,11881,2018/3/22 13:34,271.62,271.58,271.62,271.58,10320760,38000
11882,29576,2018/3/22 13:35,1328.57,1328.18,1328.57,1328.17,0,0,1521696900,11882,2018/3/22 13:35,271.58,271.53,271.58,271.53,10319440,38000
11883,29577,2018/3/22 13:36,1328.18,1328.3,1328.42,1328.18,0,0,1521696960,11883,2018/3/22 13:36,271.53,271.55,271.55,271.53,7060020,26000
11884,29578,2018/3/22 13:37,1328.3,1328.17,1328.38,1328.15,0,0,1521697020,11884,2018/3/22 13:37,271.55,271.54,271.55,271.52,8146240,30000
11885,29579,2018/3/22 13:38,1328.17,1328.18,1328.18,1328.15,0,0,1521697080,11885,2018/3/22 13:38,271.52,271.5,271.55,271.5,36924780,136000
11886,29580,2018/3/22 13:39,1328.18,1327.89,1328.28,1327.8,0,0,1521697140,11886,2018/3/22 13:39,271.52,271.5,271.52,271.48,30407600,112000
11887,29581,2018/3/22 13:40,1327.89,1327.78,1327.99,1327.78,0,0,1521697200,11887,2018/3/22 13:40,271.47,271.46,271.5,271.45,106411240,392000
11888,29582,2018/3/22 13:41,1327.78,1327.67,1327.99,1327.61,0,0,1521697260,11888,2018/3/22 13:41,271.46,271.45,271.46,271.45,30946240,114000
11889,29583,2018/3/22 13:42,1327.68,1327.69,1327.79,1327.67,0,0,1521697320,11889,2018/3/22 13:42,271.45,271.46,271.46,271.45,19001820,70000
