,,open,high,low,close,,time,,vpin,cdfvpin,diff,date,datechar,,
19,56894,273.17,273.25,273.15,273.18,4.14E+06,17,0,0.40646,0.57318,0.01,2018/11/19 14:23,2018/11/19 14:23,,
19,56912,273.22,273.25,273.17,273.2,4.27E+06,26,0,0.39319,0.49122,-0.02,2018/11/19 14:42,2018/11/19 14:42,,
19,56939,273.25,273.69,273.23,273.64,4.04E+06,24,0,0.41154,0.60671,0.39,2018/11/19 15:09,2018/11/19 15:09,,
19,56973,273.64,273.66,273.31,273.3,4.00E+06,45,0,0.42712,0.69079,-0.34,2018/11/19 20:03,2018/11/19 20:03,,
19,57019,273.31,273.6,273.36,273.55,4.11E+06,16,0,0.43623,0.73976,0.24,2018/11/19 20:50,2018/11/19 20:50,,
19,57036,273.64,273.71,273.38,273.67,4.28E+06,99,0,0.42341,0.67483,0.03,2018/11/19 21:08,2018/11/19 21:08,,
19,57136,273.71,273.91,273.66,273.8,3.99E+06,49,0,0.41828,0.6413,0.09,2018/11/19 22:57,2018/11/19 22:57,,
19,57186,273.8,273.94,273.61,273.8,4.00E+06,154,0,0.40333,0.55561,0,2018/11/19 23:47,2018/11/19 23:47,,
20,57342,273.8,273.85,273.76,273.83,4.02E+06,28,0,0.39181,0.4827,0.03,2018/11/20 9:09,2018/11/20 9:09,,
20,57371,273.8,273.83,273.71,273.7,4.00E+06,45,0,0.38875,0.4694,-0.1,2018/11/20 9:39,2018/11/20 9:39,,
20,57417,273.7,273.75,273.72,273.74,4.13E+06,8,0,0.37854,0.40979,0.04,2018/11/20 10:30,2018/11/20 10:30,,
20,57426,273.76,273.83,273.73,273.82,4.10E+06,42,0,0.37135,0.36668,0.06,2018/11/20 10:39,2018/11/20 10:39,,
20,57469,273.83,274.07,273.83,274.03,4.09E+06,51,0,0.37927,0.41511,0.2,2018/11/20 11:26,2018/11/20 11:26,,
20,57521,274.04,274.15,274.06,274.09,4.08E+06,18,0,0.37128,0.36615,0.05,2018/11/20 14:20,2018/11/20 14:20,,
20,57540,274.1,274.16,274.03,274.15,4.07E+06,29,0,0.36316,0.32677,0.05,2018/11/20 14:39,2018/11/20 14:39,,
20,57570,274.15,274.44,274.15,274.4,4.72E+06,12,0,0.37692,0.39542,0.25,2018/11/20 15:09,2018/11/20 15:09,,
20,57583,274.4,274.86,274.42,274.79,4.16E+06,23,0,0.39652,0.51517,0.39,2018/11/20 15:22,2018/11/20 15:22,,
20,57615,274.8,274.84,274.61,274.61,4.02E+06,23,0,0.40248,0.54816,-0.19,2018/11/20 20:15,2018/11/20 20:15,,
20,57639,274.63,274.86,274.52,274.83,4.19E+06,46,0,0.40987,0.59393,0.2,2018/11/20 20:39,2018/11/20 20:39,,
20,57686,274.85,275.06,274.89,274.96,4.06E+06,11,0,0.40783,0.58382,0.11,2018/11/20 21:26,2018/11/20 21:26,,
20,57698,275,275.05,274.78,274.76,4.17E+06,22,0,0.41788,0.6397,-0.24,2018/11/20 21:38,2018/11/20 21:38,,
20,57721,274.8,274.77,274.48,274.44,3.99E+06,60,0,0.43429,0.7323,-0.36,2018/11/20 22:01,2018/11/20 22:01,,
20,57782,274.43,274.3,273.94,274.23,4.01E+06,65,0,0.43975,0.75306,-0.2,2018/11/20 23:02,2018/11/20 23:02,,
21,57848,274.27,274.36,273.8,273.88,4.10E+06,126,0,0.45711,0.83076,-0.39,2018/11/21 0:08,2018/11/21 0:08,,
21,57976,273.89,273.93,273.8,273.91,4.11E+06,30,0,0.44255,0.76796,0.02,2018/11/21 9:22,2018/11/21 9:22,,
21,58007,273.92,273.94,273.91,273.93,4.07E+06,16,0,0.42768,0.69452,0.01,2018/11/21 9:53,2018/11/21 9:53,,
21,58024,273.95,273.96,273.91,273.96,4.09E+06,33,0,0.41282,0.61841,0.01,2018/11/21 10:12,2018/11/21 10:12,,
21,58058,273.94,273.96,273.86,273.9,4.04E+06,53,0,0.40236,0.54604,-0.04,2018/11/21 10:48,2018/11/21 10:48,,
21,58112,273.88,273.96,273.86,273.91,4.09E+06,37,0,0.3905,0.47632,0.03,2018/11/21 13:45,2018/11/21 13:45,,
21,58150,273.91,274.19,273.92,274.1,4.04E+06,63,0,0.39578,0.51144,0.19,2018/11/21 14:23,2018/11/21 14:23,,
21,58220,274.2,274.55,273.82,274.51,4.07E+06,90,0,0.41008,0.59819,0.31,2018/11/21 20:02,2018/11/21 20:02,,
21,58311,274.55,274.56,274.31,274.36,3.99E+06,79,0,0.41484,0.6264,-0.19,2018/11/21 21:35,2018/11/21 21:35,,
21,58391,274.37,274.93,274.27,274.61,4.13E+06,47,0,0.42373,0.67642,0.24,2018/11/21 22:56,2018/11/21 22:56,,
21,58439,274.65,274.69,274.07,274.41,4.22E+06,168,0,0.4323,0.72166,-0.24,2018/11/21 23:44,2018/11/21 23:44,,
22,58609,274.42,274.54,274.4,274.48,4.04E+06,49,0,0.42232,0.66951,0.06,2018/11/22 9:31,2018/11/22 9:31,,
22,58659,274.48,274.57,274.49,274.57,5.17E+06,18,0,0.41408,0.62267,0.09,2018/11/22 10:26,2018/11/22 10:26,,
22,58678,274.57,274.57,274.57,274.55,4.59E+06,4,0,0.39793,0.52422,-0.02,2018/11/22 10:46,2018/11/22 10:46,,
22,58683,274.55,274.56,274.55,274.56,4.36E+06,3,0,0.38151,0.42789,0.01,2018/11/22 10:51,2018/11/22 10:51,,
22,58687,274.57,274.72,274.62,274.71,4.01E+06,23,0,0.38115,0.42576,0.14,2018/11/22 10:55,2018/11/22 10:55,,
22,58711,274.72,274.76,274.6,274.66,4.19E+06,41,0,0.37161,0.36828,-0.06,2018/11/22 11:20,2018/11/22 11:20,,
22,58753,274.7,274.79,274.69,274.76,3.99E+06,23,0,0.36306,0.32517,0.06,2018/11/22 14:05,2018/11/22 14:05,,
22,58777,274.76,274.76,274.66,274.67,4.06E+06,26,0,0.3577,0.29803,-0.09,2018/11/22 14:29,2018/11/22 14:29,,
22,58804,274.67,274.86,274.52,274.68,4.04E+06,48,0,0.34357,0.23097,0.01,2018/11/22 14:56,2018/11/22 14:56,,
22,58861,274.74,274.86,274.71,274.85,4.00E+06,40,0,0.34133,0.21873,0.11,2018/11/22 20:15,2018/11/22 20:15,,
22,58902,274.86,274.97,274.62,274.7,4.00E+06,86,0,0.34458,0.23523,-0.16,2018/11/22 20:56,2018/11/22 20:56,,
22,58989,274.7,274.87,274.52,274.83,4.01E+06,181,0,0.34517,0.23842,0.13,2018/11/22 22:29,2018/11/22 22:29,,
23,59172,274.86,275.03,274.83,275.02,4.02E+06,42,0,0.34848,0.25333,0.16,2018/11/23 9:54,2018/11/23 9:54,,
23,59215,275.02,275.03,274.97,274.97,4.00E+06,18,0,0.34004,0.21288,-0.05,2018/11/23 10:40,2018/11/23 10:40,,
23,59234,274.97,275,274.96,274.95,4.30E+06,24,0,0.32804,0.16977,-0.02,2018/11/23 11:02,2018/11/23 11:02,,
23,59259,274.97,275.07,274.95,275.02,4.65E+06,15,0,0.31969,0.14529,0.05,2018/11/23 11:27,2018/11/23 11:27,,
23,59275,275.02,275.06,275.03,275.03,4.25E+06,16,0,0.30724,0.10271,0.01,2018/11/23 13:42,2018/11/23 13:42,,
23,59292,275.01,275.05,274.96,275.03,4.06E+06,21,0,0.29645,0.072911,0.02,2018/11/23 14:00,2018/11/23 14:00,,
23,59314,275.03,275.05,274.98,274.96,4.31E+06,16,0,0.2912,0.064396,-0.07,2018/11/23 14:24,2018/11/23 14:24,,
23,59331,274.96,274.96,274.85,274.83,4.01E+06,13,0,0.29309,0.06546,-0.13,2018/11/23 14:41,2018/11/23 14:41,,
23,59345,274.85,274.86,274.63,274.66,4.06E+06,26,0,0.30115,0.085152,-0.19,2018/11/23 14:55,2018/11/23 14:55,,
23,59372,274.66,274.65,274.06,274.36,3.99E+06,30,0,0.3173,0.13837,-0.3,2018/11/23 15:22,2018/11/23 15:22,,
23,59411,274.39,274.44,274.15,274,4.01E+06,53,0,0.33746,0.2017,-0.39,2018/11/23 20:22,2018/11/23 20:22,,
23,59465,274.14,274.67,274.03,274.52,3.99E+06,90,0,0.35674,0.29377,0.38,2018/11/23 21:16,2018/11/23 21:16,,
23,59556,274.52,274.54,274.26,274.3,4.07E+06,196,0,0.36599,0.34274,-0.22,2018/11/23 22:48,2018/11/23 22:48,,
26,59754,274.31,274.56,274.31,274.41,4.11E+06,44,0,0.36318,0.3273,0.1,2018/11/26 9:47,2018/11/26 9:47,,
26,59799,274.39,274.35,274.27,274.32,4.41E+06,12,0,0.35657,0.29271,-0.07,2018/11/26 10:36,2018/11/26 10:36,,
26,59812,274.34,274.35,274.3,274.28,4.03E+06,14,0,0.34932,0.25812,-0.06,2018/11/26 10:50,2018/11/26 10:50,,
26,59827,274.29,274.65,274.31,274.65,4.10E+06,38,0,0.36716,0.34806,0.36,2018/11/26 11:05,2018/11/26 11:05,,
26,59866,274.65,274.72,274.68,274.61,4.05E+06,16,0,0.35734,0.2959,-0.04,2018/11/26 13:45,2018/11/26 13:45,,
26,59883,274.66,274.65,274.62,274.65,4.86E+06,27,0,0.34166,0.22139,-0.01,2018/11/26 14:02,2018/11/26 14:02,,
26,59911,274.65,274.7,274.63,274.63,4.45E+06,24,0,0.32872,0.17296,-0.02,2018/11/26 14:30,2018/11/26 14:30,,
26,59936,274.65,274.97,274.65,274.95,4.13E+06,15,0,0.3438,0.23204,0.3,2018/11/26 14:56,2018/11/26 14:56,,
26,59952,274.98,274.98,274.61,274.63,4.09E+06,78,0,0.36154,0.31772,-0.35,2018/11/26 15:12,2018/11/26 15:12,,
26,60039,274.64,274.84,274.34,274.34,4.04E+06,124,0,0.37619,0.38957,-0.3,2018/11/26 21:01,2018/11/26 21:01,,
26,60164,274.35,274.4,274.2,274.29,4.29E+06,88,0,0.36871,0.35657,-0.06,2018/11/26 23:18,2018/11/26 23:18,,
27,60253,274.29,274.5,274.11,274.2,4.25E+06,102,0,0.36495,0.33848,-0.09,2018/11/27 0:58,2018/11/27 0:58,,
27,60357,274.22,274.2,274.19,274.18,4.07E+06,5,0,0.356,0.28952,-0.04,2018/11/27 9:39,2018/11/27 9:39,,
27,60363,274.19,274.18,274.18,274.17,4.06E+06,6,0,0.34528,0.23896,-0.02,2018/11/27 9:45,2018/11/27 9:45,,
27,60370,274.18,274.3,274.18,274.2,4.21E+06,30,0,0.33453,0.19106,0.02,2018/11/27 9:52,2018/11/27 9:52,,
27,60401,274.23,274.25,274.15,274.2,4.12E+06,60,0,0.3258,0.16232,-0.03,2018/11/27 10:24,2018/11/27 10:24,,
27,60462,274.21,274.23,274.2,274.22,4.04E+06,30,0,0.31491,0.12986,0.01,2018/11/27 13:33,2018/11/27 13:33,,
27,60493,274.22,274.23,274.1,274.06,4.16E+06,10,0,0.32047,0.15008,-0.16,2018/11/27 14:09,2018/11/27 14:09,,
27,60504,274.08,274.19,274.09,274.1,4.11E+06,26,0,0.31021,0.11442,0.02,2018/11/27 14:20,2018/11/27 14:20,,
27,60531,274.13,274.21,274.09,274.18,4.13E+06,23,0,0.30348,0.091006,0.05,2018/11/27 14:47,2018/11/27 14:47,,
27,60555,274.19,274.66,274.09,274.56,4.07E+06,91,0,0.32333,0.15274,0.37,2018/11/27 15:11,2018/11/27 15:11,,
27,60656,274.58,274.76,274.31,274.27,4.13E+06,33,0,0.34016,0.21394,-0.31,2018/11/27 21:17,2018/11/27 21:17,,
27,60690,274.27,274.42,273.55,273.5,4.10E+06,78,0,0.3659,0.34167,-0.77,2018/11/27 21:51,2018/11/27 21:51,,
27,60769,273.51,273.75,273.52,273.5,4.22E+06,28,0,0.35353,0.27887,-0.01,2018/11/27 23:15,2018/11/27 23:15,,
27,60798,273.5,273.4,273.03,273.02,4.15E+06,29,0,0.37723,0.39702,-0.48,2018/11/27 23:44,2018/11/27 23:44,,
28,60828,273.04,273.01,272.81,272.8,4.16E+06,46,0,0.38926,0.47046,-0.24,2018/11/28 0:14,2018/11/28 0:14,,
28,60875,272.81,273.18,272.81,272.92,4.04E+06,86,0,0.38864,0.46833,0.11,2018/11/28 1:02,2018/11/28 1:02,,
28,60963,272.96,272.97,272.93,272.97,4.10E+06,13,0,0.37646,0.3917,0.01,2018/11/28 9:10,2018/11/28 9:10,,
28,60977,272.97,273.06,272.98,273,4.24E+06,14,0,0.36625,0.34433,0.03,2018/11/28 9:24,2018/11/28 9:24,,
28,60992,273.01,273.06,272.99,273.05,4.11E+06,29,0,0.35751,0.2975,0.04,2018/11/28 9:39,2018/11/28 9:39,,
28,61022,273.06,273.1,272.99,273.01,4.01E+06,70,0,0.35035,0.26344,-0.05,2018/11/28 10:10,2018/11/28 10:10,,
28,61093,273.01,273,272.49,272.47,4.01E+06,32,0,0.37395,0.37573,-0.54,2018/11/28 11:27,2018/11/28 11:27,,
