1,20,266.94,266.95,266.92,266.94,66298,7,0,0,0.00052687,0
10,20,266.94,266.94,266.92,266.92,68160,4,0,0.033956,0.0010537,-0.02
11,20,266.92,266.95,266.9,266.9,68606,16,0,0.045117,0.0015806,-0.02
11,20,266.9,267,266.85,267,62522,13,0,0.11251,0.0036881,0.1
13,20,267,267.05,267,267,72852,9,0,0.087334,0.0021075,0
13,20,267,267.05,266.96,267.05,85998,14,0,0.10383,0.0026344,0.05
14,20,267.05,267.05,266.95,267,71654,13,0,0.11321,0.004215,-0.05
14,20,266.96,266.96,266.9,266.9,65362,4,0,0.12374,0.0057956,-0.06
14,20,266.91,266.94,266.9,266.94,62110,5,0,0.12114,0.0047418,0.03
14,20,266.94,266.94,266.85,266.9,72632,7,0,0.12245,0.0052687,-0.04
14,20,266.9,266.99,266.85,266.9,65700,12,0,0.11076,0.0031612,0
14,20,266.93,267.18,266.9,267.18,65668,25,0,0.16349,0.010537,0.25
15,20,267.18,268.3,266.6,268.3,67160,104,0,0.23504,0.35774,1.12
9,23,268.3,268.35,268.1,268.3,70340,28,0,0.21565,0.22497,0
9,23,268.3,268.34,268.26,268.33,70440,37,0,0.20669,0.15648,0.03
10,23,268.33,268.4,268.3,268.4,65908,22,0,0.20849,0.16702,0.07
10,23,268.45,268.46,268.42,268.45,63792,16,0,0.19509,0.10011,0
11,23,268.46,268.5,268.45,268.5,65992,11,0,0.19118,0.076923,0.04
11,23,268.5,268.55,268.49,268.5,62394,11,0,0.18004,0.035827,0
13,23,268.52,268.52,268.32,268.35,71016,14,0,0.20207,0.13224,-0.17
13,23,268.35,268.42,268.35,268.39,71136,17,0,0.19792,0.11486,0.04
14,23,268.37,268.45,268.37,268.4,62114,13,0,0.1929,0.084299,0.03
14,23,268.45,268.45,268.36,268.39,66764,19,0,0.19327,0.086934,-0.06
14,23,268.39,268.45,268.36,268.37,66192,13,0,0.1867,0.055321,-0.02
15,23,268.39,269,268.37,268.95,63784,32,0,0.22625,0.29241,0.56
20,23,268.41,268.6,268.2,268.6,67692,74,0,0.24431,0.44889,0.19
9,24,268.58,268.75,268.55,268.68,62502,18,0,0.24842,0.48472,0.1
10,24,268.7,268.7,268.55,268.58,62540,18,0,0.25503,0.54584,-0.12
10,24,268.58,268.7,268.58,268.69,85362,13,0,0.26146,0.60063,0.11
10,24,268.68,268.69,268.58,268.58,62058,14,0,0.26468,0.62698,-0.1
10,24,268.58,268.69,268.35,268.35,62640,18,0,0.2823,0.75817,-0.23
11,24,268.35,268.39,268.1,268.18,63704,23,0,0.2933,0.82824,-0.17
13,24,268.18,268.18,268.05,268.1,74218,10,0,0.29257,0.82403,-0.08
13,24,268.09,268.18,268.05,268.08,65732,9,0,0.28234,0.75975,-0.01
